PROXY_NYT_ENG_20071115_0274.5	show-01	yes
bolt12_6455_6562.12	concern-01	yes
bolt12_6455_6562.12	serve-02	yes
bolt12_6455_6562.12	bear-02	yes
bolt12_6455_6562.12	include-91	no
bolt12_6455_6562.12	show-01	yes
DF-200-192400-625_7046.11	feel-01	yes
DF-200-192400-625_7046.11	get-05	yes
DF-200-192400-625_7046.11	get-01	yes
DF-200-192400-625_7046.11	have-03	yes
DF-200-192400-625_7046.11	use-01	yes
DF-200-192400-625_7046.11	try-01	yes
DF-200-192400-625_7046.11	get-05	yes
DF-200-192400-625_7046.11	feel-01	yes
DF-200-192400-625_7046.11	feel-01	yes
DF-200-192400-625_7046.11	pass-03	yes
DF-200-192400-625_7046.11	feel-01	yes
DF-200-192400-625_7046.11	feel-01	yes
DF-200-192400-625_7046.11	get-01	yes
PROXY_NYT_ENG_20080808_0162.16	show-01	yes
DF-200-192400-625_6677.4	work-01	yes
DF-200-192400-625_6677.4	give-01	yes
NW_AFP_ENG_0012_2003_0419.6	find-01	yes
NW_AFP_ENG_0012_2003_0419.6	work-01	yes
NW_XIN_ENG_0189_2003_0324.6	lead-02	yes
NW_XIN_ENG_0189_2003_0324.6	make-01	yes
DF-200-192400-625_7557.12	care-01	yes
DF-200-192400-625_7557.12	new-01	yes
DF-200-192400-625_7557.12	new-01	yes
PROXY_XIN_ENG_20020725_0113.11	question-01	yes
DF-200-192400-625_7046.14	come-03	yes
DF-200-192400-625_7046.14	bad-07	yes
DF-200-192400-625_7046.14	have-03	yes
PROXY_XIN_ENG_20020905_0122.20	concern-02	yes
PROXY_NYT_ENG_20070828_0223.33	leave-13	yes
PROXY_NYT_ENG_20070828_0223.33	complete-01	yes
NW_AFP_ENG_0009_2003_0330.5	follow-02	yes
ENG_NA_020001_20161020_G0023FSW5_0001.5	new-01	yes
ENG_NA_020001_20161020_G0023FSW5_0001.5	direct-02	yes
bolt12_6455_6561.18	ask-01	yes
bolt12_6455_6561.18	look-01	yes
bolt12_6455_6561.18	develop-02	yes
PROXY_NYT_ENG_20081008_0040.5	question-01	yes
PROXY_NYT_ENG_20081008_0040.5	deal-01	yes
PROXY_LTW_ENG_20070930_0021.9	make-01	yes
nw.chtb_0302.2	develop-02	yes
nw.chtb_0302.2	meet-03	yes
PROXY_XIN_ENG_20030428_0226.18	meet-03	yes
PROXY_XIN_ENG_20040407_0026.17	make-01	yes
PROXY_XIN_ENG_20040407_0026.17	close-10	yes
PROXY_XIN_ENG_20030624_0298.20	claim-01	yes
PROXY_XIN_ENG_20030624_0298.20	responsible-01	yes
DF-200-192392-456_1160.1	drive-01	yes
ENG_NA_020001_20161020_G0023FSV0_0001.5	call-01	yes
ENG_NA_020001_20161020_G0023FSV0_0001.5	mean-01	yes
ENG_NA_020001_20161020_G0023FSV6_0001.4	save-01	yes
NW_XIN_ENG_0193_2006_0822.5	spread-02	yes
PROXY_NYT_ENG_20070618_0031.14	return-02	yes
DF-200-192400-625_7806.16	go-02	yes
DF-200-192400-625_6344.15	good-02	yes
NW_XIN_ENG_0195_2008_0420.10	have-03	yes
DF-200-192400-625_7806.17	have-03	yes
DF-200-192400-625_7806.17	leave-11	yes
DF-200-192400-625_7806.17	worry-02	yes
DF-200-192400-625_7806.17	go-08	yes
DF-200-192400-625_7806.17	wrong-02	yes
PROXY_XIN_ENG_20030709_0070.8	issue-02	yes
PROXY_XIN_ENG_20020905_0122.14	lead-02	yes
PROXY_LTW_ENG_20070831_0072.23	address-02	yes
PROXY_LTW_ENG_20070831_0072.23	lead-03	yes
NW_AFP_ENG_0013_2003_0427.2	find-02	yes
DF-200-192400-625_6304.22	try-01	yes
DF-200-192400-625_6304.22	new-02	yes
DF-200-192400-625_6304.22	keep-02	yes
DF-199-194215-653_0484.12	move-01	yes
PROXY_NYT_ENG_20020406_0118.31	cut-02	yes
PROXY_XIN_ENG_20041219_0059.16	develop-02	yes
PROXY_XIN_ENG_20041219_0059.16	base-02	yes
ENG_DF_000170_20050903_C00020J0V_0001.45	include-01	no
ENG_DF_000170_20050903_C00020J0V_0001.45	new-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.45	use-01	yes
nw.chtb_0324.13	compete-01	yes
wb.eng_0003.28	new-01	yes
wb.eng_0003.28	new-01	yes
PROXY_NYT_ENG_20050716_0171.63	order-01	yes
PROXY_NYT_ENG_20050716_0171.63	leave-11	yes
PROXY_XIN_ENG_20020701_0314.13	show-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.9	new-02	yes
ENG_DF_000170_20050903_C00020J0V_0001.9	free-01	yes
PROXY_NYT_ENG_20070828_0223.25	lose-02	yes
PROXY_NYT_ENG_20070828_0223.25	right-05	yes
PROXY_NYT_ENG_20070828_0223.25	question-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.44	call-02	yes
PROXY_XIN_ENG_20020701_0314.3	right-05	yes
PROXY_XIN_ENG_20020701_0314.3	lead-02	yes
PROXY_XIN_ENG_20021123_0156.10	correct-02	yes
DF-200-192400-625_6344.26	work-01	yes
DF-200-192400-625_6344.26	hard-02	yes
nw.chtb_0302.4	lead-02	yes
nw.chtb_0302.4	lead-02	yes
nw.chtb_0302.4	develop-02	yes
DF-200-192400-625_7744.25	worry-02	yes
DF-200-192400-625_7744.25	issue-02	yes
nw.chtb_0318.8	compete-01	yes
nw.chtb_0318.8	compete-01	yes
PROXY_NYT_ENG_20070828_0223.27	deal-01	yes
PROXY_NYT_ENG_20080919_0209.20	bear-02	yes
ENG_NA_020001_20161020_G0023FSV0_0001.4	good-02	yes
ENG_NA_020001_20161020_G0023FSV0_0001.4	like-02	yes
PROXY_XIN_ENG_20040403_0262.12	lead-02	yes
NW_AFP_ENG_0018_2003_0616.7	find-01	yes
NW_AFP_ENG_0018_2003_0616.7	go-05	yes
NW_AFP_ENG_0018_2003_0616.7	look-01	yes
NW_AFP_ENG_0018_2003_0616.7	source-02	yes
PROXY_LTW_ENG_20080727_0030.21	present-01	yes
DF-200-192392-456_1160.6	get-05	yes
DF-200-192392-456_1160.6	take-01	yes
PROXY_XIN_ENG_20030428_0226.7	sign-01	yes
PROXY_XIN_ENG_20030428_0226.7	deal-01	yes
NW_XIN_ENG_0193_2006_0822.12	drop-01	yes
PROXY_XIN_ENG_20041219_0059.12	base-02	yes
PROXY_XIN_ENG_20041219_0059.12	work-01	yes
PROXY_XIN_ENG_20040429_0189.28	consider-02	yes
PROXY_XIN_ENG_20040429_0189.28	develop-02	yes
NW_XIN_ENG_0194_2007_0704.4	find-01	yes
NW_XIN_ENG_0194_2007_0704.4	include-01	no
ENG_NA_020001_20161020_G0023FSVW_0001.6	find-01	yes
ENG_NA_020001_20161020_G0023FSVW_0001.6	have-03	yes
DF-200-192400-625_7806.11	try-01	yes
DF-200-192400-625_7806.11	make-02	yes
DF-200-192400-625_7806.11	feel-01	yes
DF-200-192400-625_7806.11	feel-01	yes
bolt12_91455_5316.1	look-02	yes
PROXY_NYT_ENG_20040724_0084.17	lead-03	yes
bolt12_6455_6566.2	care-01	yes
NW_XIN_ENG_0194_2007_0704.5	treat-01	yes
PROXY_XIN_ENG_20040403_0262.8	close-01	yes
wb.eng_0003.57	point-03	yes
wb.eng_0003.57	get-05	yes
wb.eng_0003.57	private-03	yes
wb.eng_0003.57	get-05	yes
PROXY_LTW_ENG_20081115_0076.30	fire-01	yes
DF-200-192400-625_7046.8	feel-01	yes
DF-200-192400-625_7046.8	feel-01	yes
PROXY_XIN_ENG_20021020_0012.13	find-01	yes
PROXY_XIN_ENG_20021020_0012.13	include-01	no
PROXY_NYT_ENG_20070618_0031.16	include-91	no
PROXY_NYT_ENG_20070618_0031.16	lose-02	yes
PROXY_XIN_ENG_20021020_0012.9	drive-01	yes
nw.chtb_0322.4	have-03	yes
nw.chtb_0322.4	play-01	yes
nw.chtb_0322.4	compete-01	yes
nw.chtb_0302.7	develop-02	yes
bolt12_64556_5629.1	bear-02	yes
bolt12_64556_5629.1	lose-02	yes
bolt12_64556_5629.1	complete-02	yes
bolt12_64556_5629.1	spread-03	yes
wb.eng_0003.63	use-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.39	try-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.39	private-03	yes
nw.chtb_0322.14	compete-01	yes
DF-200-192400-625_6344.32	know-01	yes
DF-200-192400-625_6344.32	feel-01	yes
bolt12_6455_6561.17	go-06	yes
bolt12_6455_6561.17	issue-02	yes
bolt12_6455_6561.17	issue-02	yes
bolt12_6455_6561.17	issue-02	yes
DF-200-192400-625_7744.21	have-03	yes
DF-200-192400-625_7744.21	bad-05	yes
NW_AFP_ENG_0019_2003_0630.4	free-04	yes
NW_AFP_ENG_0019_2003_0630.4	move-01	yes
NW_AFP_ENG_0019_2003_0630.4	source-02	yes
PROXY_NYT_ENG_20071115_0274.10	keep-02	yes
PROXY_NYT_ENG_20071115_0274.10	private-02	yes
PROXY_NYT_ENG_20071115_0274.10	meet-03	yes
DF-200-192400-625_6304.8	bad-07	yes
DF-200-192400-625_6304.8	add-02	yes
DF-200-192400-625_6304.8	worry-01	yes
DF-200-192400-625_6304.8	work-01	yes
DF-200-192400-625_7557.4	have-03	yes
PROXY_NYT_ENG_20040724_0084.44	have-03	yes
PROXY_XIN_ENG_20021020_0012.10	miss-01	yes
nw.chtb_0322.16	compete-01	yes
PROXY_NYT_ENG_20020406_0118.5	lose-02	yes
bolt12_6455_6561.30	develop-02	yes
bolt12_6455_6561.30	lead-03	yes
bolt12_6455_6561.30	fall-01	yes
PROXY_LTW_ENG_20080727_0030.7	approach-01	yes
DF-200-192392-456_1160.7	use-01	yes
DF-200-192400-625_6304.7	good-02	yes
PROXY_XIN_ENG_20040407_0026.15	separate-02	yes
ENG_DF_000170_20050903_C00020J0V_0001.57	develop-02	yes
ENG_DF_000170_20050903_C00020J0V_0001.57	care-03	yes
wb.eng_0003.88	work-01	yes
DF-199-194215-653_0484.30	get-01	yes
PROXY_NYT_ENG_20070618_0031.17	set-02	yes
DF-200-192400-625_6677.2	lead-03	yes
NW_XIN_ENG_0209_2008_0513.16	add-01	yes
PROXY_XIN_ENG_20020701_0314.6	appeal-01	yes
wb.eng_0003.5	develop-02	yes
bolt12_6455_6561.5	know-01	yes
PROXY_NYT_ENG_20080919_0209.4	know-02	yes
bolt12_64556_5627.3	show-01	yes
bolt12_64556_5627.3	have-03	yes
PROXY_XIN_ENG_20041219_0059.17	include-91	no
PROXY_XIN_ENG_20040429_0189.33	process-02	yes
NW_XIN_ENG_0209_2008_0513.22	lose-02	yes
NW_XIN_ENG_0209_2008_0513.22	miss-01	yes
bolt12_91455_5324.1	okay-04	yes
bolt12_6455_6561.12	turn-01	yes
PROXY_XIN_ENG_20040922_0123.16	develop-02	yes
PROXY_XIN_ENG_20040922_0123.16	develop-02	yes
wb.eng_0003.43	claim-01	yes
wb.eng_0003.43	out-06	yes
NW_AFP_ENG_0019_2003_0630.14	close-01	yes
NW_AFP_ENG_0019_2003_0630.14	pass-03	yes
NW_AFP_ENG_0019_2003_0630.14	close-10	yes
NW_AFP_ENG_0019_2003_0630.14	add-01	yes
NW_AFP_ENG_0019_2003_0630.14	open-01	yes
NW_AFP_ENG_0019_2003_0630.14	come-01	yes
PROXY_XIN_ENG_20040429_0189.15	develop-02	yes
PROXY_XIN_ENG_20040429_0189.15	trust-01	yes
NW_XIN_ENG_0191_2005_0405.6	include-91	no
NW_XIN_ENG_0191_2005_0405.6	include-91	no
PROXY_XIN_ENG_20020701_0314.11	rule-01	yes
PROXY_XIN_ENG_20020701_0314.11	charge-05	yes
PROXY_XIN_ENG_20020701_0314.11	include-91	no
PROXY_XIN_ENG_20020701_0314.11	deal-01	yes
PROXY_XIN_ENG_20020701_0314.11	right-05	yes
NW_AFP_ENG_0012_2003_0419.9	run-01	yes
DF-200-192400-625_6344.16	feel-01	yes
bolt12_6455_6561.21	have-03	yes
NW_XIN_ENG_0194_2007_0704.8	lead-01	yes
DF-200-192400-625_7200.8	feel-01	yes
nw.chtb_0322.2	compete-01	yes
PROXY_XIN_ENG_20040429_0189.11	call-01	yes
PROXY_NYT_ENG_20020406_0118.14	have-03	yes
DF-199-194215-653_0484.27	take-01	yes
DF-199-194215-653_0484.27	call-02	yes
DF-199-194215-653_0484.27	make-02	yes
DF-199-194215-653_0484.27	leave-12	yes
NW_AFP_ENG_0010_2003_0401.3	leave-15	yes
NW_AFP_ENG_0010_2003_0401.3	include-91	no
NW_AFP_ENG_0010_2003_0401.3	know-01	yes
NW_AFP_ENG_0010_2003_0401.3	good-02	yes
NW_AFP_ENG_0019_2003_0630.12	source-02	yes
DF-199-194215-653_0484.15	right-05	yes
PROXY_LTW_ENG_20080727_0030.25	attend-01	yes
PROXY_NYT_ENG_20040724_0084.24	use-01	yes
PROXY_NYT_ENG_20040724_0084.24	feel-01	yes
DF-200-192400-625_7806.10	try-01	yes
DF-200-192400-625_7806.10	keep-02	yes
DF-200-192400-625_7806.10	make-01	yes
bolt12_91455_5344.1	have-03	yes
DF-200-192400-625_7806.12	get-04	yes
DF-200-192400-625_7806.12	make-02	yes
DF-200-192400-625_7806.12	include-91	no
DF-200-192400-625_7806.12	feel-01	yes
DF-200-192400-625_7806.12	work-09	yes
PROXY_XIN_ENG_20020725_0333.6	lead-02	yes
PROXY_XIN_ENG_20020725_0333.6	find-01	yes
PROXY_XIN_ENG_20020725_0333.6	lead-02	yes
PROXY_XIN_ENG_20020725_0333.6	lead-02	yes
PROXY_LTW_ENG_20081115_0076.4	meet-03	yes
PROXY_LTW_ENG_20070930_0021.20	good-02	yes
PROXY_LTW_ENG_20070930_0021.20	follow-02	yes
PROXY_LTW_ENG_20070930_0021.20	good-02	yes
DF-200-192400-625_7046.15	go-01	yes
bolt12_6455_6561.22	follow-02	yes
bolt12_6455_6561.22	apply-02	yes
DF-200-192400-625_7806.1	like-01	yes
DF-200-192400-625_7806.1	come-01	yes
DF-200-192400-625_7806.1	worry-01	yes
PROXY_LTW_ENG_20081115_0076.5	act-02	yes
PROXY_LTW_ENG_20081115_0076.5	meet-03	yes
ENG_DF_000170_20050903_C00020J0V_0001.65	show-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.65	send-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.65	get-02	yes
DF-200-192400-625_7806.14	find-01	yes
DF-200-192400-625_7806.14	make-02	yes
wb.eng_0003.47	find-02	yes
wb.eng_0003.47	base-02	yes
wb.eng_0003.47	good-02	yes
wb.eng_0003.47	base-02	yes
NW_XIN_ENG_0209_2008_0513.12	fall-01	yes
NW_XIN_ENG_0189_2003_0324.2	include-91	no
PROXY_XIN_ENG_20031107_0242.7	short-07	yes
NW_AFP_ENG_0015_2003_0514.7	meet-03	yes
NW_AFP_ENG_0015_2003_0514.7	take-01	yes
ENG_NA_020001_20161020_G0023FSUM_0001.4	good-02	yes
DF-200-192400-625_6344.7	work-01	yes
PROXY_XIN_ENG_20041219_0059.15	new-01	yes
PROXY_XIN_ENG_20041219_0059.15	cover-01	yes
PROXY_XIN_ENG_20041219_0059.15	include-91	no
wb.eng_0003.52	wrong-04	yes
wb.eng_0003.84	include-91	no
wb.eng_0003.84	use-01	yes
PROXY_NYT_ENG_20020406_0118.35	lose-02	yes
NW_AFP_ENG_0014_2003_0502.11	lose-02	yes
NW_AFP_ENG_0018_2003_0616.8	move-01	yes
NW_AFP_ENG_0018_2003_0616.8	move-01	yes
PROXY_XIN_ENG_20020905_0122.19	consider-02	yes
PROXY_NYT_ENG_20050716_0171.59	make-02	yes
PROXY_NYT_ENG_20050716_0171.59	negative-02	yes
bolt12_9145_5531.7	good-03	yes
PROXY_NYT_ENG_20071115_0274.19	use-01	yes
DF-200-192400-625_6344.9	have-06	yes
DF-200-192400-625_6344.9	turn-02	yes
NW_XIN_ENG_0191_2005_0405.4	head-01	yes
NW_XIN_ENG_0191_2005_0405.4	charge-08	yes
NW_XIN_ENG_0191_2005_0405.4	have-03	yes
NW_XIN_ENG_0191_2005_0405.4	cover-01	yes
NW_XIN_ENG_0191_2005_0405.4	know-01	yes
PROXY_NYT_ENG_20081128_0005.5	head-01	yes
PROXY_NYT_ENG_20081128_0005.5	source-02	yes
DF-200-192400-625_6677.13	bad-07	yes
bolt12_6455_6562.21	bear-01	yes
PROXY_XIN_ENG_20011006_0073.7	claim-01	yes
PROXY_XIN_ENG_20011006_0073.7	claim-01	yes
PROXY_XIN_ENG_20011006_0073.7	back-01	yes
NW_XIN_ENG_0189_2003_0324.3	strike-01	yes
PROXY_XIN_ENG_20040403_0262.11	include-91	no
PROXY_LTW_ENG_20070831_0072.18	short-06	yes
PROXY_LTW_ENG_20070831_0072.18	use-01	yes
DF-200-192400-625_6344.2	have-03	yes
DF-200-192400-625_6344.2	free-04	yes
DF-200-192400-625_6344.2	find-01	yes
DF-200-192400-625_6344.2	new-01	yes
PROXY_NYT_ENG_20040724_0084.42	use-01	yes
ENG_NA_020001_20161020_G0023FSVF_0001.4	have-03	yes
PROXY_NYT_ENG_20020406_0118.39	case-04	yes
DF-200-192400-625_7744.10	know-01	yes
DF-200-192400-625_7744.10	go-02	yes
ENG_NA_020001_20161020_G0023FSWF_0001.5	find-01	yes
NW_AFP_ENG_0019_2003_0630.19	return-01	yes
NW_AFP_ENG_0019_2003_0630.19	short-07	yes
PROXY_NYT_ENG_20071115_0274.11	include-91	no
PROXY_XIN_ENG_20020725_0113.18	aim-01	yes
PROXY_XIN_ENG_20020725_0113.18	act-02	yes
wb.eng_0003.97	right-05	yes
wb.eng_0003.97	get-05	yes
wb.eng_0003.97	work-01	yes
NW_XIN_ENG_0209_2008_0513.20	worry-01	yes
NW_XIN_ENG_0209_2008_0513.20	issue-02	yes
NW_XIN_ENG_0209_2008_0513.20	develop-02	yes
NW_XIN_ENG_0209_2008_0513.20	have-03	yes
NW_XIN_ENG_0209_2008_0513.20	settle-02	yes
NW_XIN_ENG_0209_2008_0513.20	view-02	yes
bolt12_64556_5628.1	like-02	yes
bolt12_64556_5628.1	spread-03	yes
bolt12_64556_5628.1	come-03	yes
nw.chtb_0324.2	hold-04	yes
NW_XIN_ENG_0193_2006_0822.11	lose-01	yes
NW_XIN_ENG_0193_2006_0822.11	send-01	yes
nw.chtb_0303.2	hold-04	yes
PROXY_XIN_ENG_20041219_0059.13	join-01	yes
PROXY_NYT_ENG_20050716_0171.56	give-01	yes
PROXY_NYT_ENG_20050716_0171.3	lead-02	yes
bolt12_6455_6566.1	show-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.23	free-01	yes
ENG_DF_000170_20050903_C00020J0V_0001.23	use-01	yes
NW_XIN_ENG_0194_2007_0704.10	leave-12	yes
NW_XIN_ENG_0194_2007_0704.10	short-06	yes
ENG_NA_020001_20161020_G0023FSW5_0001.6	work-01	yes
ENG_NA_020001_20161020_G0023FSW5_0001.6	turn-02	yes
NW_AFP_ENG_0014_2003_0502.9	take-01	yes
ENG_NA_020001_20161020_G0023FSUZ_0001.5	find-01	yes
PROXY_XIN_ENG_20020725_0113.7	work-01	yes
PROXY_XIN_ENG_20020725_0113.7	close-10	yes
PROXY_XIN_ENG_20021123_0156.11	deal-01	yes
DF-200-192400-625_6344.6	have-03	yes
DF-200-192400-625_6344.6	private-03	yes
DF-200-192400-625_6344.6	break-01	yes
DF-200-192400-625_6304.23	go-02	yes
bolt12_91455_5325.1	show-04	yes
bolt12_91455_5325.1	mean-01	yes
bolt12_91455_5325.1	look-01	yes
bolt12_91455_5325.1	know-01	yes
bolt12_91455_5325.1	perform-01	yes
ENG_NA_020001_20161020_G0023FSVE_0001.4	come-01	yes
ENG_NA_020001_20161020_G0023FSVE_0001.4	stop-01	yes
PROXY_NYT_ENG_20040724_0084.8	take-01	yes
PROXY_NYT_ENG_20070828_0223.21	question-01	yes
PROXY_NYT_ENG_20081008_0040.21	include-01	no
DF-200-192400-625_7744.9	worry-02	yes
DF-200-192400-625_7744.9	leave-12	yes
DF-200-192400-625_7744.9	lose-02	yes
PROXY_XIN_ENG_20020905_0122.13	rule-03	yes
PROXY_LTW_ENG_20080727_0030.27	new-01	yes
PROXY_LTW_ENG_20080727_0030.27	include-01	no
ENG_NA_020001_20161020_G0023FSW8_0001.4	find-01	yes
PROXY_NYT_ENG_20070828_0223.23	claim-01	yes
bolt12_6455_6566.4	make-02	yes
bolt12_6455_6566.4	get-05	yes
bolt12_6455_6566.4	lose-03	yes
bolt12_6455_6566.4	have-03	yes
bolt12_6455_6566.4	new-01	yes
bolt12_6455_6566.4	get-05	yes
PROXY_LTW_ENG_20081115_0076.20	base-01	yes
PROXY_LTW_ENG_20080727_0030.23	add-02	yes
NW_XIN_ENG_0189_2003_0324.5	add-01	yes
NW_XIN_ENG_0189_2003_0324.5	fire-01	yes
PROXY_NYT_ENG_20040724_0084.9	put-03	yes
NW_AFP_ENG_0019_2003_0630.15	open-01	yes
NW_AFP_ENG_0019_2003_0630.15	lead-01	yes
PROXY_XIN_ENG_20031107_0242.17	go-10	yes
wb.eng_0003.90	like-01	yes
wb.eng_0003.90	develop-02	yes
PROXY_NYT_ENG_20050716_0171.17	serve-01	yes
PROXY_NYT_ENG_20040724_0084.45	source-02	yes
PROXY_NYT_ENG_20040724_0084.45	include-91	no
DF-200-192400-625_7806.3	feel-01	yes
DF-200-192400-625_7806.3	worry-02	yes
PROXY_LTW_ENG_20070930_0021.13	declare-02	yes
PROXY_LTW_ENG_20070930_0021.13	apply-02	yes
PROXY_LTW_ENG_20070930_0021.13	measure-02	yes
PROXY_LTW_ENG_20070930_0021.13	measure-02	yes
DF-200-192400-625_7806.5	include-01	no
DF-200-192400-625_7806.5	go-02	yes
DF-200-192400-625_7806.5	act-02	yes
DF-200-192400-625_7806.5	clear-06	yes
DF-200-192400-625_7806.5	serious-02	yes
DF-200-192400-625_6304.15	turn-02	yes
DF-200-192400-625_6304.15	have-03	yes
DF-200-192400-625_6304.15	leave-17	yes
PROXY_XIN_ENG_20030709_0070.4	use-01	yes
PROXY_NYT_ENG_20020406_0118.32	case-04	yes
PROXY_NYT_ENG_20020406_0118.32	bad-07	yes
PROXY_NYT_ENG_20020406_0118.32	know-01	yes
ENG_NA_020001_20161020_G0023FSW0_0001.4	complete-02	yes
PROXY_XIN_ENG_20030624_0298.6	claim-01	yes
PROXY_XIN_ENG_20030624_0298.6	responsible-01	yes
PROXY_NYT_ENG_20081008_0040.30	consider-01	yes
PROXY_NYT_ENG_20081008_0040.30	deal-01	yes
PROXY_NYT_ENG_20080808_0162.32	clear-06	yes
ENG_NA_020001_20161020_G0023FSVH_0001.4	bad-07	yes
bolt12_6455_6561.3	mean-01	yes
bolt12_6455_6561.3	know-01	yes
PROXY_NYT_ENG_20020406_0118.22	know-01	yes
PROXY_NYT_ENG_20020406_0118.22	lead-02	yes
PROXY_NYT_ENG_20020406_0118.22	sense-01	yes
PROXY_NYT_ENG_20081128_0005.12	make-05	yes
