NW_XIN_ENG_0191_2005_0405.9	slide-01	:ARG0	person
NW_XIN_ENG_0192_2005_0906.4	assemble-02	:ARG0	person
NW_XIN_ENG_0192_2005_0906.4	assemble-02	:ARG1	person
NW_XIN_ENG_0192_2005_0906.4	assemble-02	:ARG0	person
NW_XIN_ENG_0192_2005_0906.4	assemble-02	:ARG1	person
PROXY_LTW_ENG_20070930_0021.6	sign-on-04	:ARG0	state
PROXY_LTW_ENG_20070930_0021.6	sign-on-04	:ARG1	rule
PROXY_XIN_ENG_20031107_0242.5	schedule-01	:ARG2	date-entity
ENG_NA_020001_20161020_G0023FSUQ_0001.4	deliver-101	:ARG1	child
ENG_NA_020001_20161020_G0023FSUQ_0001.4	intersect-01	:ARG0	road
ENG_NA_020001_20161020_G0023FSUQ_0001.4	intersect-01	:ARG1	road
PROXY_LTW_ENG_20070831_0072.21	dissuade-01	:ARG0	little
PROXY_LTW_ENG_20070831_0072.21	dissuade-01	:ARG1	person
PROXY_LTW_ENG_20070831_0072.21	dissuade-01	:ARG2	move-01
PROXY_XIN_ENG_20020725_0333.4	disclose-01	:ARG0	document
DF-200-192400-625_7046.11	appointment-02	:ARG1	service
DF-200-192400-625_7046.11	kind-01	:ARG2	you
DF-200-192400-625_7046.11	kind-01	:ARG2	you
PROXY_NYT_ENG_20070618_0031.14	wire-01	:ARG1	fund
PROXY_NYT_ENG_20070618_0031.14	wire-01	:ARG2	company
DF-199-194215-653_0484.15	cave-01	:ARG1	you
DF-200-192400-625_7806.4	bug-01	:ARG0	this
DF-200-192400-625_7806.4	bug-01	:ARG1	i
PROXY_XIN_ENG_20040429_0189.5	purpose-01	:ARG1	advance-01
PROXY_NYT_ENG_20040724_0084.25	prompt-02	:ARG0	deteriorate-01
PROXY_NYT_ENG_20040724_0084.25	prompt-02	:ARG1	government-organization
PROXY_NYT_ENG_20040724_0084.25	prompt-02	:ARG2	act-02
PROXY_NYT_ENG_20040724_0084.25	deteriorate-01	:ARG0	situation
PROXY_NYT_ENG_20050716_0171.37	subvert-01	:ARG0	force
PROXY_NYT_ENG_20050716_0171.37	menace-01	:ARG0	person
DF-199-194215-653_0484.4	possessive-03	:ARG0	he
NW_XIN_ENG_0209_2008_0513.8	cry-out-03	:ARG0	he
nw.chtb_0324.15	win-01	:ARG3	country
ENG_NA_020001_20161020_G0023FSUY_0001.4	crawl-01	:ARG0	we
PROXY_NYT_ENG_20081008_0040.11	encircle-01	:ARG1	armada
PROXY_NYT_ENG_20081008_0040.11	encircle-01	:ARG2	pirate
DF-200-192400-625_7557.3	scar-01	:ARG1	leg
DF-200-192400-625_7557.3	slit-01	:ARG0	i
DF-200-192400-625_7557.3	slit-01	:ARG1	leg
DF-200-192400-625_7557.3	bleed-01	:ARG0	i
bolt12_6455_6562.26	shut-01	:ARG0	person
PROXY_NYT_ENG_20080919_0209.22	ridicule-01	:ARG0	clip
PROXY_NYT_ENG_20080919_0209.22	ridicule-01	:ARG1	fatwa
wb.eng_0003.23	zoom-01	:ARG1	liability
wb.eng_0003.23	zoom-01	:ARG4	past
DF-199-194215-653_0484.7	get-along-18	:ARG2	he
NW_AFP_ENG_0017_2003_0607.7	reel-01	:ARG1	country
NW_AFP_ENG_0017_2003_0607.7	reel-01	:ARG2	heatwave
PROXY_XIN_ENG_20021123_0156.19	dialogue-01	:ARG0	and
PROXY_XIN_ENG_20021123_0156.19	dialogue-01	:ARG2	organization
PROXY_NYT_ENG_20081128_0005.6	prepare-01	:ARG3	release-01
PROXY_NYT_ENG_20040724_0084.43	run-04	:ARG3	country
PROXY_NYT_ENG_20040724_0084.43	run-04	:ARG4	country
NW_AFP_ENG_0014_2003_0502.10	reshape-01	:ARG0	group
ENG_NA_020001_20161020_G0023FSW9_0001.4	medicate-01	:ARG1	they
NW_XIN_ENG_0189_2003_0324.5	sound-02	:ARG1	siren
DF-200-192400-625_7806.10	have-eye-on-05	:ARG0	you
DF-200-192400-625_7806.10	have-eye-on-05	:ARG1	anxiety
DF-200-192400-625_7806.10	tense-01	:ARG1	you
PROXY_XIN_ENG_20020725_0113.11	confirm-01	:ARG2	publication
PROXY_XIN_ENG_20040922_0123.8	maintain-01	:ARG2	and
PROXY_XIN_ENG_20030624_0298.4	characterize-01	:ARG0	person
PROXY_XIN_ENG_20030624_0298.4	fight-off-02	:ARG1	terrorism
PROXY_NYT_ENG_20080919_0209.4	deface-01	:ARG1	website
PROXY_NYT_ENG_20050716_0171.47	coup-01	:ARG1	person
wb.eng_0003.84	wonderful-03	:ARG2	person
wb.eng_0003.84	bottleneck-01	:ARG0	lack-01
wb.eng_0003.84	bottleneck-01	:ARG1	and
DF-200-192400-625_7046.6	meditate-01	:ARG0	i
DF-200-192400-625_7046.6	general-02	:ARG2	i
DF-200-192400-625_7046.6	beat-02	:ARG1	thing
DF-200-192400-625_7046.6	beat-02	:ARG2	i
nw.chtb_0319.1	handicap-01	:ARG1	athlete
PROXY_NYT_ENG_20081128_0005.19	devalue-01	:ARG0	surplus
NW_AFP_ENG_0013_2003_0427.7	utter-01	:ARG0	person
PROXY_XIN_ENG_20040403_0262.13	uneasy-01	:ARG1	government-organization
PROXY_XIN_ENG_20040403_0262.13	uneasy-01	:ARG2	and
bolt12_6455_6562.24	drink-01	:ARG2	ocean
wb.eng_0003.61	locate-01	:ARG0	business
PROXY_NYT_ENG_20070828_0223.7	allay-01	:ARG0	plan
PROXY_NYT_ENG_20070828_0223.7	allay-01	:ARG1	suspect-01
ENG_DF_000170_20050903_C00020J0V_0001.58	intersect-01	:ARG0	street-address-91
ENG_DF_000170_20050903_C00020J0V_0001.58	intersect-01	:ARG1	road
NW_AFP_ENG_0013_2003_0427.4	tear-down-05	:ARG0	person
NW_AFP_ENG_0013_2003_0427.4	tear-down-05	:ARG1	billboard
DF-200-192400-625_6677.1	dull-01	:ARG1	personality
NW_AFP_ENG_0017_2003_0607.6	retort-01	:ARG0	person
NW_AFP_ENG_0017_2003_0607.6	retort-01	:ARG2	contempt
PROXY_LTW_ENG_20080727_0030.15	assemble-01	:ARG0	country
PROXY_XIN_ENG_20020905_0122.16	complement-01	:ARG1	campaign-01
PROXY_XIN_ENG_20020905_0122.16	complement-01	:ARG2	activity-06
NW_AFP_ENG_0016_2003_0527.4	touch-on-04	:ARG0	they
PROXY_XIN_ENG_20030428_0226.5	dialogue-01	:ARG0	person
PROXY_XIN_ENG_20030428_0226.5	dialogue-01	:ARG1	deal-01
PROXY_XIN_ENG_20030428_0226.5	dialogue-01	:ARG2	person
nw.chtb_0325.2	dive-01	:ARG0	team
nw.chtb_0318.6	bolster-01	:ARG0	speech
NW_XIN_ENG_0209_2008_0513.19	queue-01	:ARG0	it
DF-200-192400-625_7046.4	esteem-01	:ARG0	i
DF-200-192400-625_7046.4	quiet-03	:ARG1	i
PROXY_LTW_ENG_20070831_0072.15	audit-01	:ARG1	material
NW_AFP_ENG_0013_2003_0427.10	late-03	:ARG1	person
NW_AFP_ENG_0013_2003_0427.10	settle-01	:ARG1	feud-01
NW_AFP_ENG_0013_2003_0427.10	feud-01	:ARG2	land
PROXY_NYT_ENG_20050716_0171.28	work-out-05	:ARG1	deal-01
nw.chtb_0324.8	coach-01	:ARG1	team
nw.chtb_0324.8	dive-01	:ARG0	team
PROXY_NYT_ENG_20050716_0171.8	charge-06	:ARG0	person
PROXY_NYT_ENG_20050716_0171.8	charge-06	:ARG1	intend-01
PROXY_NYT_ENG_20050716_0171.8	pose-01	:ARG1	counterweight
PROXY_NYT_ENG_20050716_0171.8	militarize-01	:ARG2	counterweight
PROXY_XIN_ENG_20011006_0073.6	enlist-01	:ARG2	leave-11
PROXY_NYT_ENG_20020406_0118.40	tug-02	:ARG0	and
PROXY_NYT_ENG_20080808_0162.19	mobilize-01	:ARG0	country
PROXY_XIN_ENG_20020905_0122.15	cordon-01	:ARG1	area
PROXY_XIN_ENG_20020905_0122.15	cordon-01	:ARG0	person
NW_AFP_ENG_0014_2003_0502.1	beleaguer-01	:ARG1	group
NW_XIN_ENG_0209_2008_0513.1	recount-01	:ARG0	person
NW_XIN_ENG_0192_2005_0906.3	aftermath-01	:ARG2	bring-01
NW_XIN_ENG_0192_2005_0906.3	aftermath-01	:ARG1	hurricane
bolt12_6455_6562.4	break-01	:ARG2	missile
PROXY_LTW_ENG_20081115_0076.18	evade-01	:ARG0	reactor
wb.eng_0003.68	intertwine-01	:ARG1	they
DF-200-192400-625_7557.2	slit-01	:ARG0	i
DF-200-192400-625_7557.2	slit-01	:ARG1	finger
PROXY_LTW_ENG_20081115_0076.4	conclude-02	:ARG2	agree-01
PROXY_NYT_ENG_20071115_0274.9	notify-01	:ARG2	violate-01
bolt12_6455_6561.12	cry-02	:ARG1	tear
bolt12_6455_6561.12	stream-01	:ARG1	tear
bolt12_6455_6561.12	boil-01	:ARG1	blood
NW_XIN_ENG_0195_2008_0420.13	swell-01	:ARG0	rain-01
NW_XIN_ENG_0195_2008_0420.13	exude-01	:ARG1	water
wb.eng_0003.82	zone-01	:ARG1	it
PROXY_NYT_ENG_20040724_0084.15	assess-01	:ARG2	and
wb.eng_0003.43	pave-02	:ARG0	you
wb.eng_0003.43	pave-02	:ARG1	way
wb.eng_0003.43	pave-02	:ARG2	out-06
nw.chtb_0325.3	occupy-01	:ARG2	score-01
PROXY_XIN_ENG_20030428_0226.11	deepen-01	:ARG0	country
PROXY_XIN_ENG_20030428_0226.11	deepen-01	:ARG1	intensify-01
PROXY_XIN_ENG_20030428_0226.11	intensify-01	:ARG0	country
PROXY_NYT_ENG_20081128_0005.15	depress-02	:ARG0	glut
PROXY_NYT_ENG_20081128_0005.15	depress-02	:ARG1	thing
bolt12_9145_5532.1	low-03	:ARG1	profession
PROXY_XIN_ENG_20040403_0262.16	acquaint-01	:ARG1	thing
DF-200-192400-625_7200.16	drill-02	:ARG2	it
PROXY_XIN_ENG_20011006_0073.11	recruit-01	:ARG2	or
PROXY_XIN_ENG_20011006_0073.4	recruit-01	:ARG2	or
bolt12_91455_5310.1	embrace-02	:ARG0	someone
wb.eng_0003.95	baffle-01	:ARG0	infatuation
wb.eng_0003.95	baffle-01	:ARG1	i
PROXY_XIN_ENG_20021123_0156.11	deepen-01	:ARG0	country
PROXY_XIN_ENG_20021123_0156.11	deepen-01	:ARG1	cooperate-01
PROXY_XIN_ENG_20040407_0026.17	launder-01	:ARG0	person
DF-200-192400-625_7046.7	follow-through-07	:ARG0	i
DF-200-192400-625_7046.7	follow-through-07	:ARG1	thing
bolt12_6455_6561.15	scar-01	:ARG1	land
PROXY_NYT_ENG_20070828_0223.8	break-through-26	:ARG0	plan
DF-200-192400-625_6304.19	tutor-01	:ARG0	person
DF-200-192400-625_6304.19	tutor-01	:ARG1	you
PROXY_XIN_ENG_20040407_0026.7	mastermind-01	:ARG0	person
PROXY_XIN_ENG_20040407_0026.7	mastermind-01	:ARG1	bomb-01
PROXY_XIN_ENG_20030428_0226.8	dialogue-01	:ARG0	person
PROXY_XIN_ENG_20030428_0226.8	dialogue-01	:ARG1	security
PROXY_XIN_ENG_20030428_0226.8	dialogue-01	:ARG2	person
bolt12_6455_6562.23	brandish-01	:ARG0	we
bolt12_6455_6562.23	brandish-01	:ARG1	weapon
nw.chtb_0318.11	discipline-01	:ARG1	train-01
nw.chtb_0318.11	orderly-04	:ARG1	ceremony
nw.chtb_0318.11	warm-06	:ARG1	ceremony
PROXY_LTW_ENG_20081115_0076.29	work-06	:ARG4	master-01
ENG_DF_000170_20050903_C00020J0V_0001.27	get-back-25	:ARG0	someone
ENG_DF_000170_20050903_C00020J0V_0001.27	get-back-25	:ARG1	you
PROXY_XIN_ENG_20041010_0024.11	purchase-01	:ARG4	company
ENG_DF_000170_20050903_C00020J0V_0001.34	condition-02	:ARG1	air
PROXY_NYT_ENG_20050716_0171.43	distress-01	:ARG0	train-01
PROXY_NYT_ENG_20050716_0171.43	distress-01	:ARG1	person
PROXY_NYT_ENG_20050716_0171.57	instigate-01	:ARG0	government-organization
PROXY_NYT_ENG_20050716_0171.57	instigate-01	:ARG1	war-01
PROXY_NYT_ENG_20050716_0171.57	oust-01	:ARG0	government-organization
DF-200-192400-625_7046.5	diagnose-01	:ARG0	person
ENG_DF_000170_20050903_C00020J0V_0001.11	take-in-06	:ARG0	church
ENG_DF_000170_20050903_C00020J0V_0001.11	take-in-06	:ARG1	refugee
PROXY_XIN_ENG_20020725_0113.13	intimate-01	:ARG0	source
PROXY_XIN_ENG_20020725_0113.13	intimate-01	:ARG1	follow-01
PROXY_XIN_ENG_20030624_0298.14	proof-02	:ARG1	jacket
PROXY_XIN_ENG_20030624_0298.14	proof-02	:ARG2	bullet
PROXY_NYT_ENG_20070828_0223.14	succumb-01	:ARG0	country
PROXY_NYT_ENG_20070828_0223.14	succumb-01	:ARG1	pressure-01
PROXY_NYT_ENG_20071115_0274.7	advanced-02	:ARG2	technology
NW_XIN_ENG_0209_2008_0513.3	recount-01	:ARG0	person
NW_XIN_ENG_0209_2008_0513.3	aftermath-01	:ARG2	seek-01
NW_XIN_ENG_0209_2008_0513.3	aftermath-01	:ARG1	cyclone
NW_XIN_ENG_0209_2008_0513.3	stroke-01	:ARG0	storm
PROXY_LTW_ENG_20070930_0021.14	work-06	:ARG4	agree-01
nw.chtb_0302.2	concurrent-02	:ARG1	minister
PROXY_NYT_ENG_20050716_0171.19	militarize-01	:ARG2	country
bolt12_64556_5627.3	bump-01	:ARG1	boat
NW_AFP_ENG_0017_2003_0607.2	offend-01	:ARG2	remain-01
PROXY_LTW_ENG_20081115_0076.25	synchronize-01	:ARG1	policy-01
PROXY_LTW_ENG_20081115_0076.25	synchronize-01	:ARG2	and
PROXY_LTW_ENG_20081115_0076.19	progress-01	:ARG3	frame
PROXY_LTW_ENG_20081115_0076.19	progress-01	:ARG4	facility
PROXY_XIN_ENG_20040922_0123.14	conducive-01	:ARG1	and
PROXY_XIN_ENG_20040922_0123.14	conducive-01	:ARG2	and
NW_XIN_ENG_0195_2008_0420.16	pass-06	:ARG1	person
NW_AFP_ENG_0010_2003_0401.2	incumbency-01	:ARG1	person
PROXY_NYT_ENG_20040724_0084.7	precaution-02	:ARG1	step-01
DF-200-192400-625_7744.22	get-up-26	:ARG1	i
PROXY_NYT_ENG_20020406_0118.22	orchestrate-01	:ARG0	and
PROXY_NYT_ENG_20020406_0118.22	orchestrate-01	:ARG1	sense-01
PROXY_NYT_ENG_20081008_0040.6	ransom-01	:ARG2	thing
PROXY_NYT_ENG_20081008_0040.6	ransom-01	:ARG1	freighter
PROXY_NYT_ENG_20081008_0040.6	ransom-01	:ARG3	pirate
bolt12_6455_6561.28	agitate-01	:ARG1	string
bolt12_6455_6561.28	come-to-mind-09	:ARG1	i
NW_XIN_ENG_0209_2008_0513.12	stroke-01	:ARG0	bamboo
NW_AFP_ENG_0019_2003_0630.1	rise-up-03	:ARG0	country
PROXY_XIN_ENG_20040429_0189.8	schedule-01	:ARG0	person
bolt12_9145_5538.1	dawn-01	:ARG1	easy-05
bolt12_6455_6562.1	emigrate-01	:ARG0	professional
bolt12_6455_6562.1	emigrate-01	:ARG2	and
bolt12_6455_6562.1	linger-01	:ARG1	professional
PROXY_LTW_ENG_20070831_0072.9	publicize-01	:ARG0	person
PROXY_NYT_ENG_20080919_0209.5	deface-01	:ARG1	website
NW_AFP_ENG_0016_2003_0527.5	postpone-01	:ARG0	person
NW_AFP_ENG_0016_2003_0527.5	chill-01	:ARG1	relation-03
wb.eng_0003.16	relieve-01	:ARG2	person
PROXY_NYT_ENG_20081008_0040.29	stockpile-01	:ARG0	country
NW_AFP_ENG_0009_2003_0330.4	exceed-01	:ARG2	number-01
PROXY_NYT_ENG_20020406_0118.28	archive-01	:ARG2	location
PROXY_NYT_ENG_20020406_0118.28	shame-01	:ARG0	destroy-01
PROXY_NYT_ENG_20070828_0223.27	trick-01	:ARG1	organization
DF-200-192400-625_7806.11	panic-01	:ARG0	anything
NW_AFP_ENG_0011_2003_0417.3	telephone-01	:ARG2	say-01
wb.eng_0003.22	intersect-01	:ARG0	road
wb.eng_0003.22	intersect-01	:ARG1	road
ENG_DF_000170_20050903_C00020J0V_0001.13	coordinate-01	:ARG2	university
ENG_DF_000170_20050903_C00020J0V_0001.13	enroll-01	:ARG1	person
PROXY_NYT_ENG_20080919_0209.18	erase-01	:ARG0	group
PROXY_NYT_ENG_20080919_0209.18	erase-01	:ARG1	site
wb.eng_0003.39	oblige-01	:ARG0	you
wb.eng_0003.39	oblige-01	:ARG1	we
NW_AFP_ENG_0013_2003_0427.6	blaspheme-01	:ARG1	defend-01
NW_AFP_ENG_0013_2003_0427.6	infuriate-01	:ARG0	novel
NW_AFP_ENG_0013_2003_0427.6	infuriate-01	:ARG1	cleric
NW_AFP_ENG_0013_2003_0427.6	defame-01	:ARG0	person
NW_AFP_ENG_0013_2003_0427.6	defame-01	:ARG1	religious-group
bolt12_6455_6561.11	decease-01	:ARG1	soul
PROXY_NYT_ENG_20081128_0005.4	stockpile-01	:ARG0	criminal-organization
PROXY_NYT_ENG_20040724_0084.8	notify-01	:ARG2	need-01
PROXY_NYT_ENG_20040724_0084.8	ranch-01	:ARG0	person
PROXY_LTW_ENG_20070930_0021.4	sign-on-04	:ARG0	state
PROXY_LTW_ENG_20070930_0021.4	sign-on-04	:ARG1	rule
bolt12_64556_5629.1	extinguish-01	:ARG0	i
bolt12_64556_5629.1	extinguish-01	:ARG1	person
bolt12_64556_5629.1	wrong-01	:ARG0	person
bolt12_64556_5629.1	wrong-01	:ARG1	country
PROXY_NYT_ENG_20040724_0084.19	schedule-01	:ARG2	provide-01
NW_XIN_ENG_0189_2003_0324.6	minimize-01	:ARG0	effort-01
PROXY_NYT_ENG_20050716_0171.24	counteract-01	:ARG0	world
PROXY_NYT_ENG_20050716_0171.24	counteract-01	:ARG1	dominate-01
bolt12_6455_6562.12	simmer-01	:ARG1	and
NW_XIN_ENG_0195_2008_0420.6	inundate-01	:ARG0	flow-01
PROXY_LTW_ENG_20070831_0072.5	mask-01	:ARG1	effort-01
PROXY_LTW_ENG_20070831_0072.5	mask-01	:ARG2	program
