DF-200-192392-456_1160.6	get-05	:ARG1	you	unaccusative	double unaccusative
PROXY_LTW_ENG_20070930_0021.31	base-02	:ARG1	approach-02		
PROXY_LTW_ENG_20070831_0072.5	obtain-01	:ARG1	technology		
PROXY_LTW_ENG_20070831_0072.5	use-01	:ARG1	technology		
PROXY_LTW_ENG_20070930_0021.7	include-01	:ARG1	and		
PROXY_LTW_ENG_20070930_0021.7	prohibit-01	:ARG1	country		
PROXY_LTW_ENG_20070930_0021.7	include-01	:ARG1	purchase-01		
PROXY_XIN_ENG_20021228_0162.11	locate-01	:ARG1	site		
PROXY_XIN_ENG_20021228_0162.11	include-01	:ARG1	office		
NW_AFP_ENG_0012_2003_0419.6	find-01	:ARG1	body		
PROXY_XIN_ENG_20040429_0189.38	remain-01	:ARG1	government-organization		
ENG_NA_020001_20161020_G0023FSUP_0001.4	come-01	:ARG1	i		
NW_XIN_ENG_0195_2008_0420.8	inundate-01	:ARG1	playground		
DF-200-192400-625_7806.6	wonder-01	:ARG1	thing		
DF-200-192400-625_7806.6	do-02	:ARG1	thing		
PROXY_NYT_ENG_20050716_0171.15	arm-01	:ARG1	intervene-01		
NW_AFP_ENG_0018_2003_0616.5	die-01	:ARG1	baby		
NW_XIN_ENG_0192_2005_0906.5	commit-01	:ARG1	and		
NW_AFP_ENG_0017_2003_0607.2	remain-01	:ARG1	and		
DF-200-192400-625_7557.12	want-01	:ARG1	i		
PROXY_NYT_ENG_20050716_0171.52	engage-01	:ARG1	and		
PROXY_NYT_ENG_20070828_0223.18	include-01	:ARG1	and		
wb.eng_0003.67	appear-02	:ARG1	and		
DF-200-192400-625_6344.2	round-03	:ARG1	she		
wb.eng_0003.68	intertwine-01	:ARG1	they		
ENG_NA_020001_20161020_G0023FSV7_0001.4	go-01	:ARG1	thing		
bolt12_6455_6561.17	surround-01	:ARG1	environment		
bolt12_6455_6561.14	resolve-01	:ARG1	issue-02		
NW_AFP_ENG_0019_2003_0630.11	run-04	:ARG1	highway		
NW_AFP_ENG_0019_2003_0630.11	come-04	:ARG1	symbolize-01		
NW_AFP_ENG_0019_2003_0630.11	symbolize-01	:ARG1	checkpoint		
PROXY_XIN_ENG_20021020_0012.4	follow-01	:ARG1	and		
NW_XIN_ENG_0192_2005_0906.3	accommodate-01	:ARG1	person		
NW_XIN_ENG_0192_2005_0906.3	expect-01	:ARG1	bring-01		
NW_XIN_ENG_0192_2005_0906.3	bring-01	:ARG1	person		
PROXY_XIN_ENG_20021228_0162.4	ban-01	:ARG1	weapon		
PROXY_LTW_ENG_20080727_0030.31	enrich-01	:ARG1	material		
bolt12_6455_6562.6	retain-01	:ARG1	bomb		
PROXY_NYT_ENG_20020406_0118.17	scare-01	:ARG1	person		
NW_XIN_ENG_0190_2003_0709.6	estimate-01	:ARG1	lose-01		
PROXY_XIN_ENG_20020829_0017.6	injure-01	:ARG1	soldier		
PROXY_XIN_ENG_20020829_0017.6	leave-12	:ARG1	bomb		
PROXY_NYT_ENG_20070828_0223.14	curb-01	:ARG1	project		
NW_AFP_ENG_0014_2003_0502.5	report-01	:ARG1	plan-01		
NW_AFP_ENG_0014_2003_0502.5	include-91	:ARG1	division		
bolt12_6455_6562.3	advanced-02	:ARG1	aircraft		
NW_XIN_ENG_0191_2005_0405.4	cover-01	:ARG1	mountain		
PROXY_NYT_ENG_20050716_0171.36	become-01	:ARG1	person		
PROXY_XIN_ENG_20021123_0156.20	reflect-01	:ARG1	enhance-01		
PROXY_XIN_ENG_20021123_0156.20	open-up-03	:ARG1	organization		
PROXY_XIN_ENG_20020905_0122.6	expire-01	:ARG1	state		
ENG_DF_000170_20050903_C00020J0V_0001.56	focus-01	:ARG1	session		
ENG_DF_000170_20050903_C00020J0V_0001.56	come-01	:ARG1	refugee		
ENG_DF_000170_20050903_C00020J0V_0001.56	remain-01	:ARG1	person		
DF-200-192400-625_6344.10	pass-07	:ARG1	i		
NW_XIN_ENG_0209_2008_0513.17	devastate-01	:ARG1	world		
NW_XIN_ENG_0209_2008_0513.17	die-01	:ARG1	member		
NW_XIN_ENG_0209_2008_0513.17	lie-07	:ARG1	member		
PROXY_NYT_ENG_20050716_0171.63	order-01	:ARG1	and		
nw.chtb_0318.4	sit-01	:ARG1	and		
PROXY_NYT_ENG_20081008_0040.27	validate-01	:ARG1	paperwork		
bolt12_6455_6561.21	flourish-01	:ARG1	nation		
bolt12_6455_6561.28	shine-01	:ARG1	spear		
bolt12_6455_6561.28	come-to-mind-09	:ARG1	i		
PROXY_NYT_ENG_20071115_0274.19	continue-01	:ARG1	standoff		
NW_AFP_ENG_0012_2003_0419.5	include-91	:ARG1	and		
DF-200-192400-625_7557.13	die-01	:ARG1	person		
DF-200-192400-625_7557.18	mean-01	:ARG1	he		
NW_AFP_ENG_0019_2003_0630.5	carry-out-03	:ARG1	roadmap		
NW_AFP_ENG_0019_2003_0630.5	end-01	:ARG1	shed-03		
DF-200-192400-625_7744.2	obligate-01	:ARG1	i		
PROXY_NYT_ENG_20050716_0171.45	arm-01	:ARG1	force		
NW_XIN_ENG_0190_2003_0709.5	treat-03	:ARG1	person		
PROXY_XIN_ENG_20011006_0073.5	involve-01	:ARG1	person		
PROXY_XIN_ENG_20020701_0314.15	capture-01	:ARG1	person		
PROXY_XIN_ENG_20021020_0012.14	hold-04	:ARG1	round-05		
PROXY_XIN_ENG_20021020_0012.15	kill-01	:ARG1	and		
PROXY_XIN_ENG_20021020_0012.15	follow-01	:ARG1	impose-01		
DF-200-192400-625_6304.25	extend-01	:ARG1	deadline		
ENG_NA_020001_20161020_G0023FSW4_0001.5	destroy-01	:ARG1	house		
DF-199-194215-653_0484.14	escalate-01	:ARG1	it		
DF-200-192400-625_7046.2	get-05	:ARG1	i		
PROXY_NYT_ENG_20020406_0118.5	store-01	:ARG1	repository		
DF-200-192400-625_7806.14	talk-01	:ARG1	thing		
NW_AFP_ENG_0013_2003_0427.10	use-01	:ARG1	oppose-01		
NW_AFP_ENG_0013_2003_0427.10	persecute-01	:ARG1	person		
NW_AFP_ENG_0013_2003_0427.10	settle-01	:ARG1	feud-01		
PROXY_XIN_ENG_20040429_0189.39	ask-02	:ARG1	comment-01		
PROXY_XIN_ENG_20040429_0189.39	temper-01	:ARG1	economy		
PROXY_XIN_ENG_20040429_0189.39	grow-01	:ARG1	and		
PROXY_XIN_ENG_20040429_0189.39	realize-02	:ARG1	grow-01		
PROXY_XIN_ENG_20040429_0189.39	increase-01	:ARG1	profit-01		
PROXY_XIN_ENG_20040429_0189.39	improve-01	:ARG1	produce-01		
PROXY_XIN_ENG_20040429_0189.39	expand-01	:ARG1	volume		
wb.eng_0003.66	have-purpose-91	:ARG1	it		
wb.eng_0003.66	benefit-01	:ARG1	plan		
wb.eng_0003.66	serve-01	:ARG1	interest		
wb.eng_0003.66	have-purpose-91	:ARG1	it		
PROXY_LTW_ENG_20070930_0021.13	allow-01	:ARG1	engage-01		
PROXY_LTW_ENG_20070930_0021.13	engage-01	:ARG1	state		
PROXY_NYT_ENG_20080808_0162.24	last-01	:ARG1	conflict-01		
PROXY_NYT_ENG_20070618_0031.11	seal-01	:ARG1	reactor		
PROXY_NYT_ENG_20070618_0031.11	include-01	:ARG1	install-01		
bolt12_6455_6561.16	mean-01	:ARG1	advent		
bolt12_6455_6561.16	press-01	:ARG1	we		
PROXY_LTW_ENG_20081115_0076.28	impose-01	:ARG1	set		
PROXY_LTW_ENG_20081115_0076.28	decrease-01	:ARG1	hopeful-03		
PROXY_NYT_ENG_20050716_0171.26	protect-01	:ARG1	country		
PROXY_LTW_ENG_20081115_0076.20	base-01	:ARG1	organization		
wb.eng_0003.53	intend-01	:ARG1	pay-01		
wb.eng_0003.53	pay-01	:ARG1	money		
bolt12_6455_6561.6	go-01	:ARG1	country		
PROXY_NYT_ENG_20040724_0084.39	fly-01	:ARG1	person		
PROXY_XIN_ENG_20040407_0026.8	allow-01	:ARG1	and		
PROXY_XIN_ENG_20030428_0226.16	check-07	:ARG1	terrorism		
PROXY_XIN_ENG_20020905_0122.18	declare-02	:ARG1	strike-02		
DF-200-192400-625_7557.1	addict-01	:ARG1	girl		
DF-200-192400-625_7557.1	harm-01	:ARG1	self		
NW_XIN_ENG_0193_2006_0822.10	improve-01	:ARG1	situation		
NW_XIN_ENG_0193_2006_0822.10	flow-01	:ARG1	water		
NW_XIN_ENG_0193_2006_0822.10	discharge-01	:ARG1	water		
ENG_NA_020001_20161020_G0023FSW5_0001.6	turn-02	:ARG1	village		
PROXY_NYT_ENG_20040724_0084.41	capture-01	:ARG1	person		
PROXY_NYT_ENG_20040724_0084.41	involve-01	:ARG1	guerrilla		
bolt12_64556_5627.4	approach-01	:ARG1	enemy		
NW_AFP_ENG_0019_2003_0630.6	follow-01	:ARG1	take-up-38		
PROXY_XIN_ENG_20040403_0262.14	follow-01	:ARG1	conference		
PROXY_XIN_ENG_20040403_0262.14	defend-01	:ARG1	security		
PROXY_XIN_ENG_20040403_0262.14	target-01	:ARG1	anyone		
PROXY_XIN_ENG_20040429_0189.16	amount-01	:ARG1	trade-01		
PROXY_XIN_ENG_20040429_0189.16	total-01	:ARG1	trade-01		
PROXY_LTW_ENG_20070831_0072.22	resolve-01	:ARG1	issue-02		
PROXY_LTW_ENG_20070831_0072.22	resolve-01	:ARG1	issue-02		
NW_XIN_ENG_0209_2008_0513.9	leave-12	:ARG1	he		
PROXY_XIN_ENG_20031107_0242.12	include-91	:ARG1	and		
PROXY_XIN_ENG_20031107_0242.12	develop-02	:ARG1	country		
PROXY_LTW_ENG_20080727_0030.4	produce-01	:ARG1	uranium		
wb.eng_0003.37	spend-01	:ARG1	or		
wb.eng_0003.37	need-01	:ARG1	improve-01		
PROXY_NYT_ENG_20080808_0162.31	conflict-01	:ARG1	report-01		
DF-199-194215-653_0484.5	work-09	:ARG1	we		
PROXY_XIN_ENG_20020701_0314.13	switch-01	:ARG1	congressman		
PROXY_XIN_ENG_20020701_0314.13	culminate-01	:ARG1	event		
PROXY_XIN_ENG_20031107_0242.17	total-01	:ARG1	trade-01		
PROXY_XIN_ENG_20031107_0242.17	go-10	:ARG1	balance-01		
PROXY_NYT_ENG_20070828_0223.36	locate-01	:ARG1	organization		
bolt12_6455_6561.11	rest-01	:ARG1	soul		
PROXY_NYT_ENG_20080919_0209.15	post-01	:ARG1	state-01		
ENG_NA_020001_20161020_G0023FSUX_0001.4	destroy-01	:ARG1	home		
bolt12_6455_6562.10	say-01	:ARG1	possible-01		
bolt12_6455_6562.10	carry-on-02	:ARG1	and		
wb.eng_0003.91	suppose-02	:ARG1	i		
NW_XIN_ENG_0193_2006_0822.5	spread-02	:ARG1	and		
NW_XIN_ENG_0193_2006_0822.5	continue-01	:ARG1	submerge-01		
NW_XIN_ENG_0193_2006_0822.5	submerge-01	:ARG1	and		
bolt12_91455_5338.1	put-02	:ARG1	person		
bolt12_91455_5338.1	star-01	:ARG1	person		
PROXY_XIN_ENG_20040403_0262.4	become-01	:ARG1	person		
PROXY_XIN_ENG_20020905_0122.10	kill-01	:ARG1	soldier		
PROXY_XIN_ENG_20021123_0156.12	enhance-01	:ARG1	cooperate-01		
NW_XIN_ENG_0193_2006_0822.7	disrupt-01	:ARG1	and		
DF-199-194215-653_0484.2	break-up-08	:ARG1	i		
PROXY_XIN_ENG_20041010_0024.16	rise-01	:ARG1	volume		
PROXY_XIN_ENG_20041010_0024.16	come-03	:ARG1	monetary-quantity		
DF-200-192400-625_6344.33	spit-01	:ARG1	person		
PROXY_LTW_ENG_20070930_0021.4	distribute-01	:ARG1	document		
PROXY_XIN_ENG_20040429_0189.29	embargo-01	:ARG1	country		
ENG_NA_020001_20161020_G0023FSW4_0001.8	come-01	:ARG1	help-01		
DF-200-192400-625_6304.7	make-out-23	:ARG1	university		
DF-200-192400-625_6304.7	seem-01	:ARG1	it		
bolt12_6455_6561.15	relate-01	:ARG1	territory		
bolt12_6455_6561.15	scar-01	:ARG1	land		
bolt12_6455_6561.15	separate-01	:ARG1	land		
PROXY_NYT_ENG_20071115_0274.8	devise-01	:ARG1	control-01		
bolt12_6455_6562.1	improve-01	:ARG1	and		
NW_XIN_ENG_0209_2008_0513.18	rest-02	:ARG1	she		
NW_AFP_ENG_0019_2003_0630.21	explain-01	:ARG1	reason		
nw.chtb_0318.5	fill-01	:ARG1	ground		
PROXY_LTW_ENG_20081115_0076.15	release-01	:ARG1	report-01		
PROXY_NYT_ENG_20070828_0223.7	mean-02	:ARG1	allay-01		
ENG_DF_000170_20050903_C00020J0V_0001.16	leave-02	:ARG1	message-01		
ENG_DF_000170_20050903_C00020J0V_0001.16	take-10	:ARG1	up-to		
ENG_DF_000170_20050903_C00020J0V_0001.16	return-02	:ARG1	call-02		
DF-200-192400-625_7557.10	age-01	:ARG1	i		
NW_XIN_ENG_0192_2005_0906.11	come-01	:ARG1	and		
PROXY_NYT_ENG_20070618_0031.12	begin-01	:ARG1	decommission-01		
PROXY_NYT_ENG_20070618_0031.12	decommission-01	:ARG1	reactor		
PROXY_NYT_ENG_20070618_0031.12	link-01	:ARG1	account		
PROXY_NYT_ENG_20070618_0031.12	hold-01	:ARG1	fund		
PROXY_NYT_ENG_20070618_0031.12	transfer-01	:ARG1	fund		
PROXY_NYT_ENG_20081008_0040.21	include-01	:ARG1	and		
PROXY_XIN_ENG_20020725_0113.5	exploit-01	:ARG1	youngster		
PROXY_NYT_ENG_20040724_0084.43	supply-01	:ARG1	cocaine		
PROXY_NYT_ENG_20080919_0209.19	mean-01	:ARG1	religious-group		
PROXY_LTW_ENG_20081115_0076.24	stop-03	:ARG1	country		
PROXY_LTW_ENG_20081115_0076.24	use-01	:ARG1	technology		
PROXY_LTW_ENG_20081115_0076.24	manufacture-01	:ARG1	weapon		
PROXY_LTW_ENG_20081115_0076.24	deliver-01	:ARG1	weapon		
DF-200-192400-625_6304.3	obligate-01	:ARG1	do-02		
PROXY_NYT_ENG_20071115_0274.14	prevent-01	:ARG1	and		
PROXY_NYT_ENG_20071115_0274.14	suspect-01	:ARG1	useful-05		
PROXY_XIN_ENG_20040429_0189.8	include-91	:ARG1	country		
PROXY_XIN_ENG_20040429_0189.8	start-01	:ARG1	schedule-01		
DF-200-192400-625_6677.13	respect-01	:ARG1	you		
DF-200-192400-625_7557.32	do-02	:ARG1	thing		
PROXY_LTW_ENG_20080727_0030.27	include-01	:ARG1	prohibit-01		
PROXY_LTW_ENG_20080727_0030.27	sell-01	:ARG1	product		
PROXY_LTW_ENG_20080727_0030.27	refine-01	:ARG1	petroleum		
NW_XIN_ENG_0209_2008_0513.7	fall-01	:ARG1	branch		
PROXY_LTW_ENG_20070930_0021.6	engage-01	:ARG1	nation		
PROXY_XIN_ENG_20020701_0314.4	convict-01	:ARG1	person		
PROXY_NYT_ENG_20081128_0005.21	estimate-01	:ARG1	demand-01		
NW_XIN_ENG_0196_2008_1027.4	locate-01	:ARG1	epicenter		
PROXY_XIN_ENG_20040407_0026.4	stay-01	:ARG1	person		
NW_XIN_ENG_0191_2005_0405.8	slide-01	:ARG1	snow		
ENG_DF_000170_20050903_C00020J0V_0001.62	help-01	:ARG1	person		
NW_XIN_ENG_0209_2008_0513.11	fall-01	:ARG1	coconut		
PROXY_XIN_ENG_20020725_0333.12	transport-01	:ARG1	cocaine		
NW_XIN_ENG_0195_2008_0420.12	fall-01	:ARG1	rain-01		
PROXY_XIN_ENG_20031107_0242.5	arrive-01	:ARG1	person		
PROXY_XIN_ENG_20031107_0242.5	schedule-01	:ARG1	discuss-01		
PROXY_NYT_ENG_20050716_0171.46	create-01	:ARG1	unit		
PROXY_NYT_ENG_20050716_0171.46	establish-01	:ARG1	university		
PROXY_NYT_ENG_20070828_0223.21	answer-01	:ARG1	question-01		
PROXY_XIN_ENG_20021123_0156.18	develop-02	:ARG1	economy		
NW_AFP_ENG_0017_2003_0607.8	straight-04	:ARG1	temporal-quantity		
bolt12_6455_6561.34	sound-02	:ARG1	horn		
bolt12_6455_6561.34	equip-01	:ARG1	person		
bolt12_6455_6561.34	go-01	:ARG1	person		
NW_AFP_ENG_0019_2003_0630.10	flow-01	:ARG1	traffic		
bolt12_6455_6561.18	do-02	:ARG1	amr-unknown		
bolt12_9145_5533.1	damn-01	:ARG1	life		
PROXY_LTW_ENG_20070930_0021.9	make-01	:ARG1	presentation		
ENG_NA_020001_20161020_G0023FSUS_0001.5	arrive-01	:ARG1	thing		
NW_AFP_ENG_0019_2003_0630.8	mean-02	:ARG1	business		
NW_AFP_ENG_0019_2003_0630.8	come-12	:ARG1	rein-in-01		
NW_AFP_ENG_0019_2003_0630.8	rein-in-01	:ARG1	group		
PROXY_XIN_ENG_20020701_0314.12	allege-01	:ARG1	run-01		
PROXY_NYT_ENG_20020406_0118.27	know-01	:ARG1	pay-01		
PROXY_XIN_ENG_20041010_0024.10	total-01	:ARG1	document		
DF-200-192400-625_6304.8	delay-01	:ARG1	finance-01		
DF-200-192400-625_6304.8	progress-01	:ARG1	work-01		
DF-200-192400-625_6304.8	pile-01	:ARG1	all		
bolt12_9145_5531.8	rumor-01	:ARG1	win-01		
wb.eng_0003.90	happen-02	:ARG1	like-01		
wb.eng_0003.74	build-01	:ARG1	it		
PROXY_XIN_ENG_20020905_0122.21	return-01	:ARG1	person		
PROXY_NYT_ENG_20040724_0084.30	question-03	:ARG1	constitution		
NW_AFP_ENG_0019_2003_0630.1	return-01	:ARG1	force		
NW_XIN_ENG_0189_2003_0324.1	include-01	:ARG1	woman		
NW_XIN_ENG_0189_2003_0324.1	kill-01	:ARG1	civilian		
NW_XIN_ENG_0189_2003_0324.1	hit-01	:ARG1	house		
NW_XIN_ENG_0195_2008_0420.9	monitor-01	:ARG1	situation		
PROXY_NYT_ENG_20070618_0031.9	contrast-01	:ARG1	possible-01		
PROXY_NYT_ENG_20070618_0031.7	stall-01	:ARG1	effort-01		
PROXY_NYT_ENG_20070618_0031.7	dismantle-01	:ARG1	program		
PROXY_NYT_ENG_20070618_0031.7	move-01	:ARG1	effort-01		
PROXY_NYT_ENG_20070618_0031.7	verify-01	:ARG1	shut-down-05		
PROXY_NYT_ENG_20070618_0031.7	monitor-01	:ARG1	shut-down-05		
PROXY_XIN_ENG_20021020_0012.5	kill-01	:ARG1	policeman		
DF-200-192400-625_6677.12	bend-01	:ARG1	you		
PROXY_NYT_ENG_20040724_0084.11	misidentify-00	:ARG1	plane		
PROXY_LTW_ENG_20070930_0021.10	offer-01	:ARG1	presentation		
PROXY_XIN_ENG_20011006_0073.14	fail-01	:ARG1	person		
PROXY_XIN_ENG_20011006_0073.14	receive-01	:ARG1	permit-01		
PROXY_XIN_ENG_20011006_0073.14	participate-01	:ARG1	activity-06		
PROXY_XIN_ENG_20011006_0073.14	prosecute-01	:ARG1	or		
PROXY_XIN_ENG_20011006_0073.14	sentence-01	:ARG1	or		
bolt12_6455_6562.22	look-over-06	:ARG1	flag		
wb.eng_0003.47	base-02	:ARG1	fund-01		
wb.eng_0003.47	base-02	:ARG1	fund-01		
PROXY_NYT_ENG_20040724_0084.6	use-01	:ARG1	aircraft		
PROXY_NYT_ENG_20040724_0084.6	traffic-01	:ARG1	drug		
PROXY_XIN_ENG_20020725_0333.7	locate-01	:ARG1	country-region		
DF-200-192400-625_7200.3	seem-01	:ARG1	random		
PROXY_NYT_ENG_20071115_0274.7	compose-01	:ARG1	organization		
PROXY_NYT_ENG_20020406_0118.32	defrost-01	:ARG1	bacterium		
PROXY_NYT_ENG_20020406_0118.32	know-01	:ARG1	truth-value		
NW_XIN_ENG_0195_2008_0420.14	worsen-01	:ARG1	area		
PROXY_XIN_ENG_20020701_0314.5	sentence-01	:ARG1	person		
DF-200-192400-625_6344.34	take-up-31	:ARG1	smoke-02		
DF-200-192400-625_7200.12	mean-01	:ARG1	have-03		
ENG_NA_020001_20161020_G0023FSWC_0001.4	wait-01	:ARG1	i		
nw.chtb_0322.16	shift-01	:ARG1	and		
PROXY_XIN_ENG_20020905_0122.16	complement-01	:ARG1	campaign-01		
ENG_DF_000170_20050903_C00020J0V_0001.47	separate-01	:ARG1	clothe-01		
NW_XIN_ENG_0209_2008_0513.8	stop-03	:ARG1	wind		
NW_XIN_ENG_0209_2008_0513.8	find-01	:ARG1	person		
DF-200-192400-625_7806.1	come-01	:ARG1	thing		
DF-200-192400-625_7806.1	worry-01	:ARG1	i		
PROXY_NYT_ENG_20070618_0031.20	conclude-02	:ARG1	phase		
bolt12_6455_6561.5	become-01	:ARG1	thing		
bolt12_9145_5531.9	lie-07	:ARG1	or		
wb.eng_0003.92	go-07	:ARG1	gas		
NW_XIN_ENG_0209_2008_0513.22	remain-01	:ARG1	person		
NW_XIN_ENG_0209_2008_0513.22	miss-01	:ARG1	person		
NW_AFP_ENG_0011_2003_0417.2	arm-01	:ARG1	man		
PROXY_XIN_ENG_20021228_0162.12	test-01	:ARG1	munition		
PROXY_XIN_ENG_20021123_0156.7	create-01	:ARG1	secretariat		
PROXY_XIN_ENG_20011006_0073.9	base-01	:ARG1	group		
nw.chtb_0302.6	accelerate-01	:ARG1	develop-02		
DF-200-192400-625_6304.13	end-up-03	:ARG1	i		
PROXY_NYT_ENG_20081008_0040.17	release-01	:ARG1	and		
PROXY_NYT_ENG_20080808_0162.17	start-01	:ARG1	war		
nw.chtb_0318.12	fly-01	:ARG1	delegation		
NW_AFP_ENG_0010_2003_0401.7	become-01	:ARG1	organization		
PROXY_LTW_ENG_20070930_0021.14	circulate-01	:ARG1	document		
ENG_DF_000170_20050903_C00020J0V_0001.20	list-01	:ARG1	and		
NW_AFP_ENG_0010_2003_0401.3	become-01	:ARG1	person		
NW_XIN_ENG_0191_2005_0405.11	find-01	:ARG1	body		
PROXY_LTW_ENG_20081115_0076.16	use-01	:ARG1	plutonium		
DF-200-192392-456_1160.3	obligate-01	:ARG1	someone		
bolt12_6455_6562.5	establish-01	:ARG1	force		
NW_AFP_ENG_0017_2003_0607.7	reel-01	:ARG1	country		
bolt12_6455_6561.10	cite-01	:ARG1	instance		
bolt12_6455_6561.10	record-01	:ARG1	instance		
bolt12_6455_6561.10	exhaust-01	:ARG1	strip		
PROXY_XIN_ENG_20020905_0122.12	explode-01	:ARG1	bomb		
DF-200-192400-625_6344.35	grow-up-04	:ARG1	person		
PROXY_XIN_ENG_20020725_0113.15	hold-04	:ARG1	conference		
nw.chtb_0318.13	remain-01	:ARG1	they		
PROXY_XIN_ENG_20020725_0333.14	imprison-01	:ARG1	person		
wb.eng_0003.8	surge-01	:ARG1	and		
DF-200-192400-625_7046.16	pass-07	:ARG1	i		
PROXY_NYT_ENG_20081008_0040.30	consider-01	:ARG1	suspicious-03		
NW_XIN_ENG_0195_2008_0420.4	include-01	:ARG1	and		
PROXY_XIN_ENG_20020905_0122.17	heighten-01	:ARG1	risk-01		
PROXY_NYT_ENG_20081128_0005.15	drop-01	:ARG1	price-01		
NW_AFP_ENG_0018_2003_0616.7	decompose-01	:ARG1	body		
NW_AFP_ENG_0018_2003_0616.7	go-05	:ARG1	look-01		
wb.eng_0003.97	cost-01	:ARG1	highway		
PROXY_NYT_ENG_20050716_0171.23	elect-01	:ARG1	person		
PROXY_XIN_ENG_20040403_0262.11	expand-01	:ARG1	cooperate-01		
ENG_NA_020001_20161020_G0023FSVT_0001.4	die-01	:ARG1	we		
NW_XIN_ENG_0196_2008_1027.3	measure-01	:ARG1	quake-01		
DF-200-192400-625_6304.6	set-14	:ARG1	project		
NW_AFP_ENG_0015_2003_0514.2	appoint-01	:ARG1	person		
NW_XIN_ENG_0198_2008_1218.5	measure-01	:ARG1	quake-01		
PROXY_XIN_ENG_20041010_0024.8	hold-04	:ARG1	and		
PROXY_LTW_ENG_20080727_0030.11	work-09	:ARG1	centrifuge		
NW_AFP_ENG_0014_2003_0502.2	come-01	:ARG1	report-01		
NW_XIN_ENG_0209_2008_0513.16	erase-01	:ARG1	village		
NW_AFP_ENG_0016_2003_0527.6	include-01	:ARG1	issue-02		
PROXY_XIN_ENG_20020725_0113.12	quote-01	:ARG1	say-01		
PROXY_XIN_ENG_20020725_0113.12	say-01	:ARG1	succeed-01		
