DF-200-192392-456_1160.6	get-05	:ARG1	you	unaccusative	double unaccusative
PROXY_XIN_ENG_20020725_0113.12	net-03	:ARG1	person		
ENG_NA_020001_20161020_G0023FSUK_0001.4	need-01	:ARG1	and		
NW_AFP_ENG_0011_2003_0417.5	believe-01	:ARG1	and		
NW_AFP_ENG_0011_2003_0417.5	cast-01	:ARG1	spell		
bolt12_6455_6561.30	forget-01	:ARG1	war		
DF-200-192400-625_6304.2	adjust-01	:ARG1	i		
PROXY_XIN_ENG_20040407_0026.6	identify-01	:ARG1	person		
PROXY_NYT_ENG_20040724_0084.19	schedule-01	:ARG1	country		
PROXY_XIN_ENG_20040429_0189.43	ask-02	:ARG1	comment-01		
DF-200-192400-625_7806.4	begin-01	:ARG1	bug-01		
PROXY_LTW_ENG_20080727_0030.32	run-01	:ARG1	centrifuge		
PROXY_XIN_ENG_20020725_0113.14	organize-01	:ARG1	person		
PROXY_XIN_ENG_20020725_0113.14	involve-01	:ARG1	cooperate-01		
DF-200-192400-625_7046.9	become-01	:ARG1	thing		
DF-200-192400-625_7046.9	fit-06	:ARG1	person		
wb.eng_0003.48	tolerate-01	:ARG1	situation		
NW_AFP_ENG_0011_2003_0417.4	include-91	:ARG1	and		
PROXY_NYT_ENG_20050716_0171.48	use-01	:ARG1	reserve		
nw.chtb_0318.7	hold-04	:ARG1	meet-03		
PROXY_XIN_ENG_20030624_0298.16	educate-01	:ARG1	person		
PROXY_XIN_ENG_20030624_0298.16	describe-01	:ARG1	organization		
NW_XIN_ENG_0189_2003_0324.5	hear-01	:ARG1	explode-01		
NW_XIN_ENG_0189_2003_0324.5	sound-02	:ARG1	siren		
DF-199-194215-653_0484.11	possible-01	:ARG1	have-03		
PROXY_LTW_ENG_20070930_0021.25	win-01	:ARG1	approve-01		
wb.eng_0003.4	run-04	:ARG1	highway		
wb.eng_0003.4	open-01	:ARG1	highway		
wb.eng_0003.100	direct-01	:ARG1	thing		
wb.eng_0003.100	place-01	:ARG1	road		
bolt12_9145_5531.5	roll-01	:ARG1	source-01		
PROXY_NYT_ENG_20050716_0171.34	fail-01	:ARG1	coup-01		
DF-200-192400-625_7046.3	move-01	:ARG1	i		
DF-200-192400-625_7046.3	counsel-01	:ARG1	i		
DF-200-192400-625_7557.33	keep-03	:ARG1	journal		
NW_AFP_ENG_0018_2003_0616.8	move-01	:ARG1	person		
NW_XIN_ENG_0195_2008_0420.10	report-01	:ARG1	casualty		
PROXY_LTW_ENG_20080727_0030.7	approach-01	:ARG1	country		
PROXY_XIN_ENG_20020725_0113.11	arrest-01	:ARG1	person		
PROXY_XIN_ENG_20020725_0113.11	detain-01	:ARG1	person		
PROXY_XIN_ENG_20020905_0122.4	follow-01	:ARG1	escalate-01		
PROXY_NYT_ENG_20020406_0118.34	stand-02	:ARG1	missile		
PROXY_NYT_ENG_20070828_0223.37	base-01	:ARG1	organization		
PROXY_NYT_ENG_20070828_0223.20	slow-01	:ARG1	process-02		
DF-200-192400-625_6344.25	come-01	:ARG1	i		
PROXY_NYT_ENG_20020406_0118.21	peak-01	:ARG1	aid-01		
PROXY_NYT_ENG_20020406_0118.21	learn-01	:ARG1	offer-01		
DF-200-192400-625_7046.15	go-01	:ARG1	you		
PROXY_NYT_ENG_20070828_0223.23	verify-01	:ARG1	thing		
DF-200-192400-625_6304.14	educate-01	:ARG1	i		
DF-200-192400-625_7744.26	stick-01	:ARG1	i		
PROXY_XIN_ENG_20040407_0026.10	arrest-01	:ARG1	person		
PROXY_NYT_ENG_20081008_0040.18	question-01	:ARG1	country		
NW_XIN_ENG_0209_2008_0513.19	obligate-01	:ARG1	she		
wb.eng_0003.42	get-05	:ARG1	you		
wb.eng_0003.42	accuse-01	:ARG1	you		
PROXY_XIN_ENG_20020829_0017.10	explode-01	:ARG1	bomb		
ENG_DF_000170_20050903_C00020J0V_0001.12	evacuate-01	:ARG1	person		
NW_AFP_ENG_0013_2003_0427.9	execute-01	:ARG1	person		
bolt12_6455_6562.17	fall-05	:ARG1	island		
PROXY_LTW_ENG_20080727_0030.29	appear-02	:ARG1	suggest-01		
PROXY_LTW_ENG_20080727_0030.29	expect-01	:ARG1	number		
DF-200-192400-625_6677.1	become-01	:ARG1	i		
wb.eng_0003.9	report-01	:ARG1	accident		
NW_XIN_ENG_0209_2008_0513.5	lie-07	:ARG1	village		
NW_XIN_ENG_0209_2008_0513.5	high-02	:ARG1	wave		
NW_XIN_ENG_0195_2008_0420.7	cover-01	:ARG1	floor		
NW_XIN_ENG_0195_2008_0420.7	damage-01	:ARG1	and		
NW_XIN_ENG_0191_2005_0405.3	miss-01	:ARG1	person		
NW_XIN_ENG_0191_2005_0405.3	continue-01	:ARG1	search-01		
NW_XIN_ENG_0191_2005_0405.3	list-01	:ARG1	lack-01		
PROXY_XIN_ENG_20041219_0059.12	base-02	:ARG1	agreement		
PROXY_XIN_ENG_20041219_0059.12	complement-01	:ARG1	university		
PROXY_XIN_ENG_20041219_0059.12	work-01	:ARG1	and		
PROXY_XIN_ENG_20041219_0059.12	administer-01	:ARG1	opportunity		
PROXY_NYT_ENG_20081008_0040.8	free-01	:ARG1	ship		
wb.eng_0003.99	alleviate-01	:ARG1	congest-01		
wb.eng_0003.99	apply-02	:ARG1	money		
PROXY_XIN_ENG_20041010_0024.12	develop-02	:ARG1	country		
PROXY_NYT_ENG_20050716_0171.25	train-01	:ARG1	reservist		
PROXY_NYT_ENG_20081128_0005.9	devote-01	:ARG1	land		
PROXY_NYT_ENG_20081128_0005.9	produce-01	:ARG1	opium		
PROXY_NYT_ENG_20081128_0005.9	drop-01	:ARG1	tonnage		
nw.chtb_0305.8	sign-01	:ARG1	document		
nw.chtb_0305.8	enforce-01	:ARG1	and		
PROXY_XIN_ENG_20020701_0314.7	convict-01	:ARG1	person		
PROXY_XIN_ENG_20020701_0314.7	take-01	:ARG1	control-01		
PROXY_XIN_ENG_20020701_0314.7	suppose-02	:ARG1	person		
PROXY_LTW_ENG_20070930_0021.18	reach-01	:ARG1	consensus		
NW_AFP_ENG_0018_2003_0616.4	hold-01	:ARG1	she		
NW_AFP_ENG_0018_2003_0616.4	bear-02	:ARG1	infant		
PROXY_NYT_ENG_20080919_0209.7	deface-01	:ARG1	website		
PROXY_NYT_ENG_20080919_0209.7	block-01	:ARG1	website		
PROXY_XIN_ENG_20020725_0113.9	organize-01	:ARG1	and		
DF-200-192400-625_6344.20	section-02	:ARG1	she		
bolt12_6455_6562.19	fly-01	:ARG1	wave		
PROXY_LTW_ENG_20080727_0030.8	operate-01	:ARG1	centrifuge		
PROXY_XIN_ENG_20020725_0113.18	share-01	:ARG1	information		
ENG_NA_020001_20161020_G0023FSVY_0001.6	come-01	:ARG1	person		
PROXY_XIN_ENG_20030709_0070.5	suspect-01	:ARG1	traffic-01		
PROXY_XIN_ENG_20030709_0070.5	traffic-01	:ARG1	or		
PROXY_NYT_ENG_20080919_0209.21	punish-01	:ARG1	website		
PROXY_XIN_ENG_20021020_0012.7	include-01	:ARG1	and		
PROXY_XIN_ENG_20021020_0012.7	kill-01	:ARG1	person		
PROXY_XIN_ENG_20021020_0012.7	move-01	:ARG1	vehicle		
NW_AFP_ENG_0018_2003_0616.6	obligate-01	:ARG1	die-01		
NW_AFP_ENG_0018_2003_0616.6	die-01	:ARG1	baby		
PROXY_NYT_ENG_20071115_0274.4	deny-01	:ARG1	purchase-01		
PROXY_NYT_ENG_20071115_0274.4	use-01	:ARG1	purchase-01		
PROXY_NYT_ENG_20071115_0274.4	build-01	:ARG1	bomb		
PROXY_XIN_ENG_20020725_0113.13	follow-01	:ARG1	crack-down-06		
wb.eng_0003.58	support-01	:ARG1	business		
bolt12_6455_6562.8	abandon-03	:ARG1	commit-01		
bolt12_6455_6562.8	use-01	:ARG1	weapon		
NW_XIN_ENG_0191_2005_0405.12	list-01	:ARG1	that		
NW_XIN_ENG_0191_2005_0405.12	define-01	:ARG1	identity		
NW_AFP_ENG_0013_2003_0427.6	charge-05	:ARG1	person		
PROXY_NYT_ENG_20071115_0274.13	identify-01	:ARG1	and		
DF-200-192400-625_7046.7	fail-01	:ARG1	i		
PROXY_NYT_ENG_20020406_0118.30	preserve-01	:ARG1	germ		
wb.eng_0003.77	get-03	:ARG1	we		
PROXY_XIN_ENG_20040407_0026.15	capture-01	:ARG1	person		
DF-200-192400-625_7557.24	tell-01	:ARG1	thing		
PROXY_XIN_ENG_20020725_0333.5	rank-01	:ARG1	person		
PROXY_XIN_ENG_20020725_0333.5	disclose-01	:ARG1	document		
nw.chtb_0322.17	conform-01	:ARG1	determine-01		
bolt12_6455_6561.4	invade-01	:ARG1	territory		
PROXY_NYT_ENG_20070618_0031.17	involve-01	:ARG1	set-02		
PROXY_NYT_ENG_20070618_0031.17	set-02	:ARG1	timetable		
NW_AFP_ENG_0012_2003_0419.3	die-01	:ARG1	person		
NW_AFP_ENG_0012_2003_0419.3	include-91	:ARG1	and		
NW_AFP_ENG_0012_2003_0419.3	sweep-01	:ARG1	family		
PROXY_LTW_ENG_20081115_0076.8	engage-01	:ARG1	country		
ENG_NA_020001_20161020_G0023FSV0_0001.5	call-01	:ARG1	place		
PROXY_NYT_ENG_20071115_0274.11	be-temporally-at-91	:ARG1	deny-01		
PROXY_NYT_ENG_20071115_0274.11	result-01	:ARG1	intervene-01		
DF-200-192400-625_7806.5	include-01	:ARG1	person		
NW_XIN_ENG_0194_2007_0704.9	persist-01	:ARG1	draught		
PROXY_NYT_ENG_20071115_0274.5	deny-01	:ARG1	purchase-01		
PROXY_NYT_ENG_20071115_0274.5	use-01	:ARG1	purchase-01		
PROXY_NYT_ENG_20071115_0274.5	build-01	:ARG1	bomb		
PROXY_XIN_ENG_20020829_0017.8	injure-01	:ARG1	soldier		
PROXY_XIN_ENG_20020829_0017.8	admit-02	:ARG1	soldier		
NW_XIN_ENG_0190_2003_0709.7	transfer-01	:ARG1	person		
PROXY_NYT_ENG_20070618_0031.14	wire-01	:ARG1	fund		
PROXY_NYT_ENG_20070618_0031.14	return-02	:ARG1	fund		
NW_AFP_ENG_0014_2003_0502.7	include-01	:ARG1	and		
PROXY_XIN_ENG_20031107_0242.14	include-01	:ARG1	and		
bolt12_91455_5313.1	damn-01	:ARG1	sexy-02		
NW_AFP_ENG_0019_2003_0630.17	allow-01	:ARG1	move-01		
NW_AFP_ENG_0019_2003_0630.17	expect-01	:ARG1	lift-02		
NW_AFP_ENG_0019_2003_0630.17	lift-02	:ARG1	ban-01		
PROXY_NYT_ENG_20050716_0171.14	elect-01	:ARG1	person		
PROXY_NYT_ENG_20020406_0118.38	include-01	:ARG1	center		
ENG_DF_000170_20050903_C00020J0V_0001.2	help-01	:ARG1	person		
PROXY_XIN_ENG_20020829_0017.12	expire-01	:ARG1	state		
DF-200-192400-625_6344.1	get-03	:ARG1	and		
DF-200-192400-625_6344.1	keep-02	:ARG1	strong-02		
DF-200-192400-625_6344.1	keep-02	:ARG1	carry-on-02		
DF-200-192400-625_6344.1	carry-on-02	:ARG1	live-01		
NW_XIN_ENG_0189_2003_0324.3	destroy-01	:ARG1	house		
NW_XIN_ENG_0189_2003_0324.3	remove-01	:ARG1	casualty		
PROXY_NYT_ENG_20081128_0005.10	attribute-01	:ARG1	rate-entity-91		
NW_AFP_ENG_0019_2003_0630.2	explode-01	:ARG1	event		
DF-200-192400-625_6304.9	assign-01	:ARG1	person		
DF-200-192400-625_6304.9	work-out-02	:ARG1	see-01		
PROXY_NYT_ENG_20080919_0209.22	consist-01	:ARG1	thing		
PROXY_NYT_ENG_20080919_0209.22	permit-01	:ARG1	position		
PROXY_NYT_ENG_20080919_0209.6	hack-04	:ARG1	website		
PROXY_XIN_ENG_20011006_0073.13	mean-01	:ARG1	law		
PROXY_XIN_ENG_20011006_0073.13	render-02	:ARG1	assist-01		
NW_XIN_ENG_0193_2006_0822.11	do-02	:ARG1	assess-01		
NW_XIN_ENG_0193_2006_0822.11	send-01	:ARG1	memorandum		
PROXY_XIN_ENG_20040922_0123.10	comprise-01	:ARG1	group		
ENG_NA_020001_20161020_G0023FSW5_0001.5	die-01	:ARG1	we		
ENG_NA_020001_20161020_G0023FSW5_0001.5	help-01	:ARG1	die-01		
ENG_DF_000170_20050903_C00020J0V_0001.60	provide-01	:ARG1	food		
PROXY_NYT_ENG_20080919_0209.12	relate-01	:ARG1	site		
PROXY_LTW_ENG_20080727_0030.24	begin-01	:ARG1	negotiate-01		
NW_AFP_ENG_0012_2003_0419.4	kill-01	:ARG1	family		
NW_AFP_ENG_0012_2003_0419.4	overflow-01	:ARG1	wadi		
PROXY_XIN_ENG_20021020_0012.9	kill-01	:ARG1	person		
PROXY_XIN_ENG_20030709_0070.12	involve-01	:ARG1	military		
nw.chtb_0324.14	hold-04	:ARG1	compete-01		
wb.eng_0003.81	resemble-01	:ARG1	anything		
DF-200-192400-625_7046.6	beat-02	:ARG1	thing		
PROXY_XIN_ENG_20041219_0059.15	include-91	:ARG1	and		
PROXY_XIN_ENG_20041219_0059.15	advanced-02	:ARG1	manufacture-01		
PROXY_XIN_ENG_20040407_0026.5	stay-01	:ARG1	person		
NW_AFP_ENG_0012_2003_0419.11	reopen-01	:ARG1	market		
NW_AFP_ENG_0012_2003_0419.11	flood-01	:ARG1	market		
PROXY_NYT_ENG_20020406_0118.10	study-01	:ARG1	bacterium		
PROXY_XIN_ENG_20040429_0189.37	implement-01	:ARG1	resolution		
DF-200-192400-625_6344.11	come-01	:ARG1	i		
NW_XIN_ENG_0191_2005_0405.7	use-01	:ARG1	equipment		
ENG_NA_020001_20161020_G0023FSUJ_0001.5	destroy-01	:ARG1	house		
ENG_DF_000170_20050903_C00020J0V_0001.28	send-01	:ARG1	everyone		
DF-200-192400-625_7046.4	become-01	:ARG1	i		
PROXY_NYT_ENG_20040724_0084.9	approve-01	:ARG1	law		
DF-200-192400-625_7200.8	feel-01	:ARG1	tire-01		
PROXY_LTW_ENG_20070831_0072.17	base-01	:ARG1	organization		
PROXY_LTW_ENG_20070831_0072.17	publish-01	:ARG1	criticize-01		
PROXY_LTW_ENG_20070831_0072.17	need-01	:ARG1	person		
PROXY_LTW_ENG_20081115_0076.19	progress-01	:ARG1	reactor		
PROXY_LTW_ENG_20081115_0076.19	finish-01	:ARG1	facility		
PROXY_XIN_ENG_20021020_0012.8	kill-01	:ARG1	policeman		
DF-200-192400-625_7806.9	become-01	:ARG1	anxiety		
bolt12_6455_6561.23	hurt-01	:ARG1	we		
PROXY_NYT_ENG_20081008_0040.33	unload-02	:ARG1	ship		
PROXY_NYT_ENG_20081008_0040.33	sell-01	:ARG1	weapon		
bolt12_6455_6561.9	fade-01	:ARG1	layer		
PROXY_NYT_ENG_20050716_0171.33	say-01	:ARG1	engage-01		
PROXY_NYT_ENG_20050716_0171.33	engage-01	:ARG1	person		
PROXY_NYT_ENG_20050716_0171.28	work-out-05	:ARG1	deal-01		
NW_XIN_ENG_0196_2008_1027.5	sit-01	:ARG1	country		
PROXY_XIN_ENG_20020725_0113.16	choose-01	:ARG1	city		
PROXY_XIN_ENG_20020725_0113.16	follow-01	:ARG1	choose-01		
PROXY_XIN_ENG_20020725_0113.16	hold-04	:ARG1	meet-03		
PROXY_XIN_ENG_20040403_0262.9	involve-01	:ARG1	center		
PROXY_XIN_ENG_20040403_0262.5	become-01	:ARG1	person		
PROXY_NYT_ENG_20080919_0209.5	deface-01	:ARG1	website		
PROXY_NYT_ENG_20080919_0209.5	block-01	:ARG1	website		
PROXY_NYT_ENG_20040724_0084.7	shoot-down-05	:ARG1	plane		
PROXY_NYT_ENG_20040724_0084.7	issue-01	:ARG1	order-01		
PROXY_LTW_ENG_20070831_0072.14	prevent-01	:ARG1	round-05		
PROXY_XIN_ENG_20021123_0156.10	reduce-01	:ARG1	and		
PROXY_XIN_ENG_20020725_0113.8	include-91	:ARG1	and		
NW_XIN_ENG_0209_2008_0513.6	carry-01	:ARG1	person		
NW_XIN_ENG_0209_2008_0513.6	die-01	:ARG1	person		
PROXY_XIN_ENG_20040429_0189.35	win-01	:ARG1	peace		
NW_AFP_ENG_0012_2003_0419.9	run-01	:ARG1	traffic		
PROXY_XIN_ENG_20011006_0073.12	mean-01	:ARG1	law		
PROXY_XIN_ENG_20011006_0073.12	allow-01	:ARG1	offer-01		
DF-200-192400-625_7557.27	bottle-up-02	:ARG1	it		
ENG_NA_020001_20161020_G0023FSWG_0001.4	find-01	:ARG1	we		
PROXY_NYT_ENG_20040724_0084.45	sell-01	:ARG1	and		
ENG_NA_020001_20161020_G0023FSVF_0001.5	cut-off-04	:ARG1	thing		
PROXY_XIN_ENG_20031107_0242.6	hold-04	:ARG1	discuss-01		
NW_XIN_ENG_0198_2008_1218.3	measure-01	:ARG1	quake-01		
DF-200-192400-625_7744.7	get-03	:ARG1	i		
DF-200-192400-625_7744.7	go-01	:ARG1	anxious		
DF-200-192400-625_7744.7	wait-01	:ARG1	i		
PROXY_XIN_ENG_20040922_0123.12	establish-01	:ARG1	and		
DF-200-192400-625_7557.8	addict-01	:ARG1	i		
PROXY_NYT_ENG_20040724_0084.23	use-01	:ARG1	child		
NW_XIN_ENG_0191_2005_0405.13	know-01	:ARG1	name		
DF-200-192400-625_7806.3	ring-01	:ARG1	bell		
DF-200-192400-625_7806.2	become-01	:ARG1	i		
NW_XIN_ENG_0209_2008_0513.14	die-01	:ARG1	person		
PROXY_NYT_ENG_20080919_0209.13	base-01	:ARG1	group		
PROXY_NYT_ENG_20080919_0209.13	verify-01	:ARG1	and		
PROXY_NYT_ENG_20080808_0162.14	remain-01	:ARG1	soldier		
PROXY_XIN_ENG_20020725_0333.8	base-02	:ARG1	story		
DF-200-192400-625_7744.24	become-01	:ARG1	it		
DF-200-192400-625_7744.24	start-01	:ARG1	interrupt-01		
ENG_DF_000170_20050903_C00020J0V_0001.45	station-01	:ARG1	truck		
ENG_DF_000170_20050903_C00020J0V_0001.45	include-01	:ARG1	and		
ENG_DF_000170_20050903_C00020J0V_0001.45	use-01	:ARG1	cloth		
ENG_NA_020001_20161020_G0023FSV2_0001.4	come-01	:ARG1	person		
ENG_NA_020001_20161020_G0023FSV2_0001.4	wound-01	:ARG1	person		
PROXY_XIN_ENG_20040403_0262.8	found-01	:ARG1	facility		
PROXY_XIN_ENG_20040403_0262.8	gather-01	:ARG1	information		
PROXY_NYT_ENG_20081008_0040.19	hijack-01	:ARG1	freighter		
PROXY_NYT_ENG_20081008_0040.19	ship-01	:ARG1	weapon		
PROXY_XIN_ENG_20041219_0059.16	base-02	:ARG1	battery		
PROXY_XIN_ENG_20021020_0012.10	miss-01	:ARG1	person		
PROXY_LTW_ENG_20080727_0030.30	exist-01	:ARG1	centrifuge		
PROXY_NYT_ENG_20020406_0118.28	have-degree-91	:ARG1	location		
PROXY_NYT_ENG_20020406_0118.28	destroy-01	:ARG1	location		
DF-200-192400-625_6304.15	turn-02	:ARG1	i		
DF-200-192400-625_6304.15	leave-17	:ARG1	time		
DF-200-192400-625_6304.15	fail-01	:ARG1	i		
PROXY_XIN_ENG_20031107_0242.7	land-01	:ARG1	aircraft		
PROXY_XIN_ENG_20020701_0314.16	imprison-01	:ARG1	person		
PROXY_NYT_ENG_20080919_0209.4	know-02	:ARG1	person		
NW_XIN_ENG_0194_2007_0704.1	injure-01	:ARG1	person		
PROXY_XIN_ENG_20020701_0314.9	pay-01	:ARG1	fine-01		
DF-200-192400-625_7806.13	start-01	:ARG1	start-01		
DF-200-192400-625_7806.13	start-01	:ARG1	worry-01		
PROXY_NYT_ENG_20081008_0040.12	involve-01	:ARG1	negotiate-01		
NW_AFP_ENG_0019_2003_0630.13	remain-01	:ARG1	road		
PROXY_LTW_ENG_20070831_0072.15	exist-01	:ARG1	or		
PROXY_LTW_ENG_20070831_0072.15	audit-01	:ARG1	material		
ENG_DF_000170_20050903_C00020J0V_0001.53	call-02	:ARG1	cell		
bolt12_9145_5531.4	seem-01	:ARG1	party		
DF-200-192400-625_6344.27	support-01	:ARG1	you		
bolt12_6455_6562.9	retain-01	:ARG1	right-05		
PROXY_NYT_ENG_20070618_0031.15	suppose-02	:ARG1	fund		
PROXY_NYT_ENG_20070618_0031.15	send-01	:ARG1	fund		
NW_XIN_ENG_0209_2008_0513.12	stay-01	:ARG1	villager		
NW_XIN_ENG_0209_2008_0513.12	fall-01	:ARG1	bamboo		
DF-200-192400-625_7744.22	get-up-26	:ARG1	i		
DF-200-192400-625_7744.22	lock-01	:ARG1	lock		
DF-200-192400-625_6344.6	break-01	:ARG1	i		
PROXY_LTW_ENG_20081115_0076.26	expect-01	:ARG1	release-01		
PROXY_XIN_ENG_20040922_0123.13	solve-01	:ARG1	dispute-01		
PROXY_XIN_ENG_20040922_0123.13	safeguard-01	:ARG1	and		
PROXY_XIN_ENG_20040922_0123.13	diversify-01	:ARG1	mode		
PROXY_XIN_ENG_20030624_0298.6	hide-01	:ARG1	dimension		
nw.chtb_0319.1	handicap-01	:ARG1	athlete		
bolt12_6455_6566.1	calm-03	:ARG1	country		
nw.chtb_0325.2	hold-04	:ARG1	compete-01		
PROXY_XIN_ENG_20040429_0189.13	expect-01	:ARG1	increase-01		
bolt12_91455_5342.2	do-02	:ARG1	nothing		
wb.eng_0003.98	overlook-01	:ARG1	thing		
NW_AFP_ENG_0018_2003_0616.1	find-01	:ARG1	skeleton		
NW_AFP_ENG_0018_2003_0616.1	discover-01	:ARG1	infant		
wb.eng_0003.51	have-purpose-91	:ARG1	it		
wb.eng_0003.51	benefit-01	:ARG1	plan		
wb.eng_0003.51	serve-01	:ARG1	interest		
wb.eng_0003.51	have-purpose-91	:ARG1	it		
NW_XIN_ENG_0209_2008_0513.15	remain-01	:ARG1	person		
PROXY_XIN_ENG_20040922_0123.16	maintain-01	:ARG1	and		
NW_XIN_ENG_0193_2006_0822.3	sweep-02	:ARG1	person		
PROXY_LTW_ENG_20070831_0072.20	continue-01	:ARG1	program		
PROXY_LTW_ENG_20070831_0072.20	continue-01	:ARG1	regime		
NW_XIN_ENG_0193_2006_0822.8	close-01	:ARG1	and		
PROXY_NYT_ENG_20020406_0118.29	store-01	:ARG1	bacterium		
PROXY_NYT_ENG_20020406_0118.29	cool-01	:ARG1	cask		
PROXY_NYT_ENG_20020406_0118.29	isolate-01	:ARG1	cask		
bolt12_91455_5335.1	blame-01	:ARG1	amr-unknown		
PROXY_XIN_ENG_20031107_0242.11	result-01	:ARG1	organization		
PROXY_XIN_ENG_20041219_0059.7	become-01	:ARG1	university		
PROXY_XIN_ENG_20041219_0059.14	hold-04	:ARG1	event		
NW_AFP_ENG_0016_2003_0527.1	industrialize-01	:ARG1	nation		
PROXY_XIN_ENG_20041219_0059.9	create-01	:ARG1	result		
PROXY_NYT_ENG_20071115_0274.16	include-01	:ARG1	and		
bolt12_6455_6561.12	stream-01	:ARG1	tear		
bolt12_6455_6561.12	turn-01	:ARG1	we		
wb.eng_0003.22	soar-01	:ARG1	need-01		
wb.eng_0003.59	match-01	:ARG1	thing		
PROXY_LTW_ENG_20070831_0072.6	obtain-01	:ARG1	technology		
PROXY_LTW_ENG_20070831_0072.6	use-01	:ARG1	technology		
PROXY_XIN_ENG_20021020_0012.13	include-01	:ARG1	and		
PROXY_XIN_ENG_20021020_0012.13	begin-01	:ARG1	insurgency		
PROXY_NYT_ENG_20050716_0171.41	seize-01	:ARG1	weapon		
PROXY_XIN_ENG_20020829_0017.7	believe-01	:ARG1	plant-01		
PROXY_NYT_ENG_20050716_0171.32	update-01	:ARG1	weaponry		
PROXY_XIN_ENG_20030624_0298.21	include-91	:ARG1	and		
wb.eng_0003.27	create-01	:ARG1	person		
bolt12_6455_6562.12	bear-02	:ARG1	i		
bolt12_6455_6562.12	die-01	:ARG1	i		
PROXY_XIN_ENG_20020701_0314.11	include-91	:ARG1	and		
PROXY_NYT_ENG_20050716_0171.12	shift-01	:ARG1	mainstream		
PROXY_LTW_ENG_20070831_0072.26	limit-01	:ARG1	penalize-01		
PROXY_LTW_ENG_20070930_0021.12	allow-01	:ARG1	trade-01		
NW_XIN_ENG_0209_2008_0513.13	sweep-01	:ARG1	person		
PROXY_XIN_ENG_20040403_0262.6	fly-01	:ARG1	person		
PROXY_NYT_ENG_20081128_0005.8	issue-01	:ARG1	survey		
PROXY_NYT_ENG_20040724_0084.18	go-06	:ARG1	policy-01		
